Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000071660	ENSMUSG00000007944	Ttc9c	Ttc9b	1	1.262E-005	0.0002									Euteleostomi
ENSMUSG00000026442	ENSMUSG00000031391	Nfasc	L1cam	4	0.0033	0.0018									Vertebrata
ENSMUSG00000020086	ENSMUSG00000015937	H2afy2	H2afy	4	2.789E-007	0.0051									Vertebrata
ENSMUSG00000033530	ENSMUSG00000036918	Ttc7b	Ttc7	5	2.214E-011	0.0003									Vertebrata
ENSMUSG00000042448	ENSMUSG00000029844	Hoxd1	Hoxa1	3	6.841E-014	7.801E-014									Vertebrata
ENSMUSG00000041235	ENSMUSG00000056608	Chd7	Chd9	6	5.627E-006	5.250E-006									Euteleostomi
ENSMUSG00000026933	ENSMUSG00000041570	Camsap1	Camsap2	4	3.553E-010	1.403E-006									Euteleostomi
ENSMUSG00000023800	ENSMUSG00000002489	Tiam2	Tiam1	3	0.0004	0.0056									Euteleostomi
ENSMUSG00000034118	ENSMUSG00000029344	Tpst1	Tpst2	4	9.656E-008	0.0009									Euteleostomi
ENSMUSG00000048450	ENSMUSG00000021469	Msx1	Msx2	4	3.423E-009	0.0008									Euteleostomi
ENSMUSG00000069441	ENSMUSG00000061048	Dsg1a	Cdh3	3	4.794E-006	0.0094									Chordata
ENSMUSG00000022194	ENSMUSG00000069867	Pabpn1	Pabpn1l	4	8.225E-008	0.0001									Vertebrata
ENSMUSG00000001819	ENSMUSG00000022484	Hoxd13	Hoxc10	2	1.884E-014	0.0077									Chordata
ENSMUSG00000048696	ENSMUSG00000037253	Mex3d	Mex3c	3	0.0007	1.568E-005									Vertebrata
ENSMUSG00000090323	ENSMUSG00000032249	Gm5263	Anp32a	4	0.0009	0.0066									Euteleostomi
ENSMUSG00000021806	ENSMUSG00000005397	Nid2	Nid1	4	6.029E-007	1.225E-005									Euteleostomi
ENSMUSG00000026924	ENSMUSG00000026589	Sec16a	Sec16b	2	6.454E-013	2.718E-005									Vertebrata
ENSMUSG00000038094	ENSMUSG00000036622	Atp13a4	Atp13a2	2	6.157E-009	0.0009									Vertebrata
ENSMUSG00000028788	ENSMUSG00000026064	Ptp4a2	Ptp4a1	4	8.422E-011	0.0057									Euteleostomi
ENSMUSG00000028886	ENSMUSG00000025932	Eya3	Eya1	4	1.561E-008	0.0004									Chordata
ENSMUSG00000042499	ENSMUSG00000036139	Hoxd11	Hoxc9	3	8.491E-015	4.554E-007									Chordata
ENSMUSG00000056366	ENSMUSG00000027528	Fabp3-ps1	Fabp9	4	2.427E-007	0.0033									Euteleostomi
ENSMUSG00000030409	ENSMUSG00000021279	Dmpk	Cdc42bpb	3	1.911E-010	2.790E-005									Vertebrata
ENSMUSG00000038967	ENSMUSG00000006494	Pdk2	Pdk1	5	9.924E-012	0.0005									Vertebrata
ENSMUSG00000025584	ENSMUSG00000021684	Pde8a	Pde8b	5	1.714E-011	0.0001									Vertebrata
ENSMUSG00000074622	ENSMUSG00000055435	Mafb	Maf	6	1.768E-010	1.083E-007									Euteleostomi
ENSMUSG00000003348	ENSMUSG00000073910	Mob3a	Mob3b	4	1.504E-006	0.0016									Euteleostomi
ENSMUSG00000090841	ENSMUSG00000061086	Myl6	Myl4	4	2.491E-006	0.0017									Vertebrata
ENSMUSG00000028979	ENSMUSG00000038521	Masp2	C1s	3	3.509E-007	0.0004									Vertebrata
ENSMUSG00000028469	ENSMUSG00000027931	Npr2	Npr1	4	2.757E-005	0.0053									Vertebrata
ENSMUSG00000034813	ENSMUSG00000030098	Grip1	Grip2	4	5.956E-006	0.0060									Chordata
ENSMUSG00000040811	ENSMUSG00000032624	Eml2	Eml4	4	9.492E-005	4.708E-005									Vertebrata
ENSMUSG00000024617	ENSMUSG00000053819	Camk2a	Camk2d	5	4.359E-009	2.199E-006									Vertebrata
ENSMUSG00000044393	ENSMUSG00000040452	Dsg2	Cdh12	3	0.0009	0.0091									Chordata
ENSMUSG00000025743	ENSMUSG00000020592	Sdc3	Sdc1	4	1.301E-006	0.0026									Euteleostomi
ENSMUSG00000041695	ENSMUSG00000044216	Kcnj2	Kcnj4	4	1.558E-009	0.0064									Vertebrata
ENSMUSG00000042604	ENSMUSG00000040724	Kcna4	Kcna2	5	0.0001	0.0088									Vertebrata
ENSMUSG00000032740	ENSMUSG00000021182	Ccdc88a	Ccdc88c	5	1.909E-010	1.765E-006									Euteleostomi
ENSMUSG00000028243	ENSMUSG00000020634	Ubxn2b	Ubxn2a	5	1.407E-005	0.0004									Vertebrata
ENSMUSG00000090417	ENSMUSG00000028738	Vmn2r94	Tas1r2	3	4.657E-006	0.0015									Chordata
ENSMUSG00000037892	ENSMUSG00000051323	Pcdh18	Pcdh19	3	0.0002	0.0066									Vertebrata
ENSMUSG00000017831	ENSMUSG00000019173	Rab5a	Rab5c	6	4.765E-007	0.0004									Euteleostomi
ENSMUSG00000028307	ENSMUSG00000063129	Aldob	Aldoart2	4	0.0080	0.0082									Euteleostomi
ENSMUSG00000003573	ENSMUSG00000007617	Homer3	Homer1	4	1.237E-009	0.0044									Euteleostomi
ENSMUSG00000025162	ENSMUSG00000022433	Csnk1d	Csnk1e	6	1.049E-013	6.239E-009									Vertebrata
ENSMUSG00000037217	ENSMUSG00000009394	Syn1	Syn2	5	3.961E-005	2.269E-005									Euteleostomi
ENSMUSG00000042817	ENSMUSG00000024621	Flt3	Csf1r	4	0.0001	1.534E-006									Euteleostomi
ENSMUSG00000041309	ENSMUSG00000035187	Nkx6-2	Nkx6-1	5	6.060E-007	3.774E-005									Coelomata
ENSMUSG00000031691	ENSMUSG00000009470	Tnpo2	Tnpo1	5	9.905E-005	1.705E-006									Euteleostomi
ENSMUSG00000059796	ENSMUSG00000022884	Eif4a1	Eif4a2	4	8.932E-010	0.0020									Euteleostomi
ENSMUSG00000024955	ENSMUSG00000026610	Esrra	Esrrg	3	0.0003	0.0038									Vertebrata
ENSMUSG00000025616	ENSMUSG00000040455	Usp16	Usp45	4	0.0003	0.0031									Euteleostomi
ENSMUSG00000074882	ENSMUSG00000082932	Cyp2c68	Cyp2j8	3	0.0047	0.0026									Vertebrata
ENSMUSG00000020696	ENSMUSG00000029474	Rffl	Rnf34	4	2.612E-013	0.0043									Euteleostomi
ENSMUSG00000039960	ENSMUSG00000034226	Rhou	Rhov	4	0.0039	0.0010									Chordata
ENSMUSG00000034998	ENSMUSG00000033713	Foxn2	Foxn3	5	5.749E-010	5.396E-005									Euteleostomi
ENSMUSG00000033487	ENSMUSG00000039286	Fndc3a	Fndc3b	3	5.004E-009	0.0022									Euteleostomi
ENSMUSG00000002833	ENSMUSG00000028484	Hdgfrp2	Psip1	4	9.358E-010	0.0015									Chordata
ENSMUSG00000024065	ENSMUSG00000074364	Ehd3	Ehd2	4	0.0015	0.0002									Vertebrata
ENSMUSG00000061524	ENSMUSG00000067860	Zic2	Zic3	5	4.520E-014	7.199E-009									Euteleostomi
ENSMUSG00000030522	ENSMUSG00000039458	Mtmr10	Mtmr12	3	2.160E-005	0.0061									Euteleostomi
ENSMUSG00000078157	ENSMUSG00000033319	4931440F15Rik	Fem1c	5	0.0003	2.443E-005									Euteleostomi
ENSMUSG00000066406	ENSMUSG00000028059	Akap13	Arhgef2	4	5.388E-008	0.0034									Euteleostomi
ENSMUSG00000025372	ENSMUSG00000038859	Baiap2	Baiap2l1	2	2.770E-008	0.0002									Euteleostomi
ENSMUSG00000054843	ENSMUSG00000027312	Atrnl1	Atrn	6	5.951E-005	0.0004									Vertebrata
ENSMUSG00000037992	ENSMUSG00000001288	Rara	Rarg	4	2.626E-012	0.0071									Vertebrata
ENSMUSG00000042604	ENSMUSG00000047959	Kcna4	Kcna3	5	0.0001	0.0084									Vertebrata
ENSMUSG00000031737	ENSMUSG00000021604	Irx5	Irx4	3	1.148E-008	8.750E-005									Vertebrata
ENSMUSG00000023467	ENSMUSG00000001521	Tulp2	Tulp3	5	0.0004	0.0037									Coelomata
ENSMUSG00000062444	ENSMUSG00000021686	Ap3b2	Ap3b1	4	3.304E-011	5.133E-005									Vertebrata
ENSMUSG00000024936	ENSMUSG00000033998	Kcnk7	Kcnk1	4	0.0005	0.0051									Euteleostomi
ENSMUSG00000020871	ENSMUSG00000041911	Dlx4	Dlx1	4	8.107E-014	0.0002									Euteleostomi
ENSMUSG00000055053	ENSMUSG00000028565	Nfic	Nfia	4	2.621E-005	3.096E-006									Vertebrata
ENSMUSG00000029121	ENSMUSG00000022048	Crmp1	Dpysl2	5	0.0041	0.0004									Vertebrata
ENSMUSG00000092120	ENSMUSG00000051980	Vmn2r90	Casr	3	0.0003	0.0070									Chordata
ENSMUSG00000074637	ENSMUSG00000096014	Sox2	Sox1	3	5.876E-006	0.0005									Euteleostomi
ENSMUSG00000062624	ENSMUSG00000028571	Cyp2c67	Cyp2j13	2	0.0030	0.0086									Vertebrata
ENSMUSG00000040896	ENSMUSG00000060882	Kcnd3	Kcnd2	5	0.0023	0.0002									Coelomata
ENSMUSG00000025317	ENSMUSG00000027559	Car5a	Car3	4	1.570E-006	0.0016									Vertebrata
ENSMUSG00000049604	ENSMUSG00000050328	Hoxb13	Hoxc12	4	9.973E-012	2.584E-006									Chordata
ENSMUSG00000025219	ENSMUSG00000022101	Fgf8	Fgf17	4	8.923E-009	0.0006									Euteleostomi
ENSMUSG00000030397	ENSMUSG00000026620	Mark4	Mark1	5	0.0016	1.516E-006									Vertebrata
ENSMUSG00000020411	ENSMUSG00000067219	Nipal4	Nipal1	4	8.817E-010	0.0034									Chordata
ENSMUSG00000042686	ENSMUSG00000025318	Jph1	Jph3	4	8.819E-006	0.0002									Euteleostomi
ENSMUSG00000049940	ENSMUSG00000006373	Pgrmc2	Pgrmc1	5	0.0004	0.0044									Euteleostomi
ENSMUSG00000026970	ENSMUSG00000039607	Rbms1	Rbms3	3	8.189E-008	0.0045									Vertebrata
ENSMUSG00000031097	ENSMUSG00000035458	Tnni2	Tnni3	4	5.325E-005	0.0025									Vertebrata
ENSMUSG00000024331	ENSMUSG00000061048	Dsc2	Cdh3	3	2.247E-006	0.0016									Vertebrata
ENSMUSG00000019558	ENSMUSG00000030307	Slc6a8	Slc6a11	4	4.704E-006	3.093E-005									Chordata
ENSMUSG00000031016	ENSMUSG00000037159	Wee1	Wee2	4	0.0035	0.0036									Euteleostomi
ENSMUSG00000017737	ENSMUSG00000031740	Mmp9	Mmp2	3	1.170E-007	0.0048									Vertebrata
ENSMUSG00000018909	ENSMUSG00000060890	Arrb1	Arr3	5	3.080E-006	0.0064									Coelomata
ENSMUSG00000035566	ENSMUSG00000037892	Pcdh17	Pcdh18	4	3.939E-008	3.916E-005									Vertebrata
ENSMUSG00000039735	ENSMUSG00000019487	Fnbp1l	Trip10	5	5.362E-007	0.0035									Euteleostomi
ENSMUSG00000062867	ENSMUSG00000003500	Impdh2	Impdh1	5	0.0001	1.309E-006									Euteleostomi
ENSMUSG00000002058	ENSMUSG00000046562	Unc119	Unc119b	6	1.573E-011	3.764E-009									Euteleostomi
ENSMUSG00000005958	ENSMUSG00000029869	Ephb3	Ephb6	3	0.0021	0.0043									Vertebrata
ENSMUSG00000019564	ENSMUSG00000004661	Arid3a	Arid3b	5	5.220E-010	0.0010									Euteleostomi
ENSMUSG00000000938	ENSMUSG00000022484	Hoxa10	Hoxc10	3	1.150E-009	1.856E-005									Euteleostomi
ENSMUSG00000027799	ENSMUSG00000028080	Nbea	Lrba	4	9.632E-005	3.946E-005									Vertebrata
ENSMUSG00000039105	ENSMUSG00000026394	Atp6v1g1	Atp6v1g3	4	1.812E-006	5.577E-005									Euteleostomi
ENSMUSG00000007815	ENSMUSG00000002233	Rhoa	Rhoc	3	6.864E-006	0.0065									Vertebrata
ENSMUSG00000028661	ENSMUSG00000029859	Epha8	Epha1	3	0.0084	0.0030									Euteleostomi
ENSMUSG00000054477	ENSMUSG00000000794	Kcnn2	Kcnn3	3	0.0001	0.0059									Vertebrata
ENSMUSG00000044676	ENSMUSG00000050846	Zfp612	Zfp623	3	0.0021	0.0011									Chordata
ENSMUSG00000018983	ENSMUSG00000057469	E2f2	E2f6	4	0.0008	0.0004									Vertebrata
ENSMUSG00000095098	ENSMUSG00000084883	Ccdc85b	Ccdc85c	5	2.950E-011	2.270E-006									Euteleostomi
ENSMUSG00000035275	ENSMUSG00000010205	Raver2	Raver1	3	1.181E-008	0.0024									Euteleostomi
ENSMUSG00000020428	ENSMUSG00000029211	Gabra6	Gabra4	5	1.923E-009	1.336E-005									Sarcopterygii
ENSMUSG00000038210	ENSMUSG00000020875	Hoxa11	Hoxb9	3	3.843E-014	2.055E-007									Chordata
ENSMUSG00000006457	ENSMUSG00000015143	Actn3	Actn1	5	5.216E-011	6.535E-010									Vertebrata
ENSMUSG00000042812	ENSMUSG00000038402	Foxf1	Foxf2	6	0.0006	9.472E-005									Euteleostomi
ENSMUSG00000024901	ENSMUSG00000020134	Peli3	Peli1	5	5.167E-005	1.473E-005									Euteleostomi
ENSMUSG00000055491	ENSMUSG00000029167	Pprc1	Ppargc1a	1	4.994E-010	0.0080									Euteleostomi
ENSMUSG00000053799	ENSMUSG00000033769	Exoc6	Exoc6b	4	3.402E-008	7.580E-007									Vertebrata
ENSMUSG00000035161	ENSMUSG00000035967	Ints6	Ddx26b	5	2.538E-010	0.0010									Euteleostomi
ENSMUSG00000056515	ENSMUSG00000027519	Rab31	Rab22a	4	1.804E-010	0.0056									Vertebrata
ENSMUSG00000011179	ENSMUSG00000037458	Odc1	Azin1	5	4.930E-013	1.255E-005									Vertebrata
ENSMUSG00000070880	ENSMUSG00000026787	Gad1	Gad2	4	1.054E-005	0.0057									Euteleostomi
ENSMUSG00000008813	ENSMUSG00000014846	Tppp2	Tppp3	3	4.826E-006	0.0084									Euteleostomi
ENSMUSG00000003345	ENSMUSG00000032384	Csnk1g2	Csnk1g1	5	4.000E-009	2.142E-005									Vertebrata
ENSMUSG00000036168	ENSMUSG00000048794	Ccdc38	Ccdc37	3	0.0024	0.0006									Chordata
ENSMUSG00000032808	ENSMUSG00000082932	Cyp2c38	Cyp2j8	3	0.0042	0.0026									Vertebrata
ENSMUSG00000028238	ENSMUSG00000013160	Atp6v0d2	Atp6v0d1	4	1.019E-007	0.0002									Vertebrata
ENSMUSG00000021969	ENSMUSG00000039470	Zdhhc20	Zdhhc2	4	0.0002	0.0002									Euteleostomi
ENSMUSG00000041624	ENSMUSG00000033910	Gucy1a2	Gucy1a3	5	0.0004	0.0020									Euteleostomi
ENSMUSG00000040025	ENSMUSG00000047213	Ythdf2	Ythdf3	5	5.268E-007	0.0013									Euteleostomi
ENSMUSG00000032383	ENSMUSG00000024538	Ppib	Ppic	1	2.186E-009	0.0047									Chordata
ENSMUSG00000017291	ENSMUSG00000061288	Taok1	Taok3	4	6.035E-013	0.0014									Vertebrata
ENSMUSG00000038805	ENSMUSG00000021099	Six3	Six6	5	5.736E-012	1.294E-008									Euteleostomi
ENSMUSG00000036718	ENSMUSG00000033039	Micall2	Micall1	5	2.100E-007	3.164E-006									Coelomata
ENSMUSG00000039652	ENSMUSG00000020300	Cpeb3	Cpeb4	3	6.725E-008	0.0075									Euteleostomi
ENSMUSG00000007944	ENSMUSG00000042734	Ttc9b	Ttc9	1	2.182E-008	0.0002									Euteleostomi
ENSMUSG00000030747	ENSMUSG00000031220	Dgat2	Awat2	4	4.932E-005	0.0001									Euteleostomi
ENSMUSG00000040811	ENSMUSG00000058070	Eml2	Eml1	6	2.228E-010	5.226E-006									Vertebrata
ENSMUSG00000034402	ENSMUSG00000058248	Kcnh5	Kcnh1	5	1.369E-008	9.472E-006									Euteleostomi
ENSMUSG00000020185	ENSMUSG00000046179	E2f7	E2f8	4	3.231E-009	0.0071									Vertebrata
ENSMUSG00000024772	ENSMUSG00000074364	Ehd1	Ehd2	4	8.942E-005	1.815E-005									Vertebrata
ENSMUSG00000040728	ENSMUSG00000084128	Esrp1	Esrp2	6	5.569E-008	0.0002									Euteleostomi
ENSMUSG00000042529	ENSMUSG00000041695	Kcnj12	Kcnj2	4	3.640E-005	0.0090									Vertebrata
ENSMUSG00000044676	ENSMUSG00000054967	Zfp612	Zfp647	3	2.753E-006	0.0041									Chordata
ENSMUSG00000020612	ENSMUSG00000025855	Prkar1a	Prkar1b	5	8.909E-008	4.785E-006									Vertebrata
ENSMUSG00000024070	ENSMUSG00000002688	Prkd3	Prkd1	5	4.253E-006	1.062E-005									Euteleostomi
ENSMUSG00000036052	ENSMUSG00000028035	Dnajb5	Dnajb4	4	9.955E-005	0.0002									Vertebrata
ENSMUSG00000009621	ENSMUSG00000034116	Vav2	Vav1	4	4.662E-005	0.0010									Vertebrata
ENSMUSG00000032913	ENSMUSG00000030029	Lrig2	Lrig1	5	3.808E-005	9.408E-005									Vertebrata
ENSMUSG00000050600	ENSMUSG00000021366	Zfp831	Hivep1	3	1.036E-007	0.0012									Vertebrata
ENSMUSG00000031391	ENSMUSG00000030077	L1cam	Chl1	4	0.0002	0.0003									Vertebrata
ENSMUSG00000026821	ENSMUSG00000026482	Ralgds	Rgl1	4	2.220E-014	3.654E-007									Opisthokonta
ENSMUSG00000021796	ENSMUSG00000052430	Bmpr1a	Bmpr1b	3	1.798E-010	0.0069									Euteleostomi
ENSMUSG00000039367	ENSMUSG00000039234	Sec24c	Sec24d	4	5.564E-012	0.0039									Vertebrata
ENSMUSG00000031230	ENSMUSG00000031603	Fgf16	Fgf20	5	0.0023	0.0003									Euteleostomi
ENSMUSG00000054582	ENSMUSG00000051732	Pabpc1l	Pabpc2	3	3.125E-007	0.0008									Vertebrata
ENSMUSG00000062184	ENSMUSG00000045216	Hs6st2	Hs6st1	5	0.0007	0.0004									Euteleostomi
ENSMUSG00000001655	ENSMUSG00000038210	Hoxc13	Hoxa11	2	1.248E-009	0.0014									Chordata
ENSMUSG00000048078	ENSMUSG00000016150	Tenm4	Tenm1	4	3.500E-005	0.0012									Euteleostomi
ENSMUSG00000080268	ENSMUSG00000012076	Brms1	Brms1l	4	4.774E-006	1.314E-006									Vertebrata
ENSMUSG00000036644	ENSMUSG00000031709	Tbc1d9b	Tbc1d9	4	1.750E-011	0.0080									Coelomata
ENSMUSG00000021969	ENSMUSG00000033906	Zdhhc20	Zdhhc15	5	8.269E-010	1.298E-005									Euteleostomi
ENSMUSG00000022388	ENSMUSG00000030276	Ttll8	Ttll3	5	4.337E-008	0.0025									Chordata
ENSMUSG00000019998	ENSMUSG00000028879	Stx7	Stx12	4	7.537E-014	1.569E-005									Euteleostomi
ENSMUSG00000002900	ENSMUSG00000052911	Lamb1	Lamb2	3	8.195E-008	0.0008									Euteleostomi
ENSMUSG00000043342	ENSMUSG00000038227	Hoxd9	Hoxa9	3	2.038E-013	5.154E-006									Euteleostomi
ENSMUSG00000020823	ENSMUSG00000091712	Sec14l1	Sec14l5	4	5.160E-011	2.074E-005									Euteleostomi
ENSMUSG00000066551	ENSMUSG00000062588	Hmgb1	Gm6104	4	3.598E-006	2.068E-005									Vertebrata
ENSMUSG00000020785	ENSMUSG00000029471	Camkk1	Camkk2	3	5.255E-011	0.0012									Euteleostomi
ENSMUSG00000027602	ENSMUSG00000074501	Map1lc3a	Gm5612	4	8.348E-006	0.0001									Vertebrata
ENSMUSG00000028838	ENSMUSG00000061731	Extl1	Ext1	4	3.122E-008	0.0002									Vertebrata
ENSMUSG00000032265	ENSMUSG00000044468	Fam46a	Fam46c	5	1.809E-005	0.0034									Vertebrata
ENSMUSG00000075376	ENSMUSG00000040423	Rc3h2	Rc3h1	4	2.051E-013	8.447E-008									Vertebrata
ENSMUSG00000095098	ENSMUSG00000032878	Ccdc85b	Ccdc85a	4	1.808E-005	1.652E-005									Euteleostomi
ENSMUSG00000029333	ENSMUSG00000030134	Rasgef1b	Rasgef1a	5	9.651E-008	1.613E-005									Euteleostomi
ENSMUSG00000068335	ENSMUSG00000035711	Dok1	Dok3	4	0.0018	0.0094									Vertebrata
ENSMUSG00000066108	ENSMUSG00000044021	Muc5b	Muc19	4	5.574E-005	0.0019									Vertebrata
ENSMUSG00000019804	ENSMUSG00000046032	Snx3	Snx12	6	0.0058	0.0002									Vertebrata
ENSMUSG00000038506	ENSMUSG00000027708	Dcun1d2	Dcun1d1	4	2.913E-006	0.0006									Euteleostomi
ENSMUSG00000059898	ENSMUSG00000031962	Dsc3	Cdh15	3	1.709E-007	0.0025									Vertebrata
ENSMUSG00000091805	ENSMUSG00000028738	Vmn2r108	Tas1r2	3	4.341E-006	0.0015									Chordata
ENSMUSG00000042500	ENSMUSG00000036698	Eif2c4	Eif2c2	5	8.235E-008	0.0013									Vertebrata
ENSMUSG00000040148	ENSMUSG00000067438	Hmx3	Hmx1	2	1.287E-012	0.0004									Euteleostomi
ENSMUSG00000026821	ENSMUSG00000040146	Ralgds	Rgl3	4	2.580E-012	0.0005									Opisthokonta
ENSMUSG00000030849	ENSMUSG00000005320	Fgfr2	Fgfr4	3	8.685E-005	2.589E-007									Vertebrata
ENSMUSG00000056608	ENSMUSG00000057133	Chd9	Chd6	5	1.044E-006	1.456E-007									Euteleostomi
ENSMUSG00000037990	ENSMUSG00000031642	Sh3rf3	Sh3rf1	3	0.0016	0.0016									Euteleostomi
ENSMUSG00000020389	ENSMUSG00000029403	Cdkl3	Cdkl2	2	1.209E-009	0.0048									Vertebrata
ENSMUSG00000042477	ENSMUSG00000021359	Tfap2e	Tfap2a	4	0.0084	0.0055									Vertebrata
ENSMUSG00000092008	ENSMUSG00000028571	Cyp2c69	Cyp2j13	2	0.0033	0.0022									Vertebrata
ENSMUSG00000056917	ENSMUSG00000001995	Sipa1	Sipa1l2	4	0.0005	0.0014									Vertebrata
ENSMUSG00000034295	ENSMUSG00000014778	Fhod3	Fhod1	4	1.183E-006	8.777E-005									Vertebrata
ENSMUSG00000024826	ENSMUSG00000030584	Dpf2	Dpf1	5	1.541E-006	3.541E-008									Vertebrata
ENSMUSG00000046173	ENSMUSG00000090919	Pabpc6	Pabpc4l	2	2.608E-007	0.0075									Euteleostomi
ENSMUSG00000046173	ENSMUSG00000062093	Pabpc6	Gm10110	4	0.0003	0.0018									Euteleostomi
ENSMUSG00000042425	ENSMUSG00000049176	Frmpd3	Frmpd4	1	1.174E-009	0.0045									Chordata
ENSMUSG00000059602	ENSMUSG00000009394	Syn3	Syn2	6	0.0018	1.447E-005									Euteleostomi
ENSMUSG00000040618	ENSMUSG00000027513	Pck2	Pck1	5	7.949E-008	3.783E-005									Vertebrata
ENSMUSG00000023387	ENSMUSG00000033854	Kcnk16	Kcnk10	4	0.0007	0.0044									Vertebrata
ENSMUSG00000030557	ENSMUSG00000001419	Mef2a	Mef2d	4	5.428E-009	1.445E-005									Euteleostomi
ENSMUSG00000021279	ENSMUSG00000026490	Cdc42bpb	Cdc42bpa	5	9.999E-011	7.251E-006									Vertebrata
ENSMUSG00000000308	ENSMUSG00000021622	Ckmt1	Ckmt2	5	1.791E-005	0.0034									Vertebrata
ENSMUSG00000025875	ENSMUSG00000028152	Tspan17	Tspan5	4	4.945E-008	5.355E-005									Euteleostomi
ENSMUSG00000020388	ENSMUSG00000031636	Pdlim4	Pdlim3	3	3.247E-007	0.0014									Vertebrata
ENSMUSG00000037126	ENSMUSG00000030465	Psd	Psd3	4	1.097E-005	0.0051									Vertebrata
ENSMUSG00000030968	ENSMUSG00000025130	Pdilt	P4hb	4	1.124E-007	0.0006									Vertebrata
ENSMUSG00000028820	ENSMUSG00000021938	Sfpq	Pspc1	6	0.0009	4.825E-005									Vertebrata
ENSMUSG00000079698	ENSMUSG00000028738	Vmn2r93	Tas1r2	3	4.657E-006	0.0015									Chordata
ENSMUSG00000010461	ENSMUSG00000028886	Eya4	Eya3	4	4.488E-012	0.0019									Chordata
ENSMUSG00000044676	ENSMUSG00000033669	Zfp612	Zfp7	3	2.440E-006	0.0083									Chordata
ENSMUSG00000022013	ENSMUSG00000027679	Dnajc15	Dnajc19	3	2.444E-008	0.0052									Euteleostomi
ENSMUSG00000067261	ENSMUSG00000078302	Foxd3	Foxd1	5	3.836E-009	3.173E-006									Euteleostomi
ENSMUSG00000001349	ENSMUSG00000053931	Cnn1	Cnn3	5	3.387E-005	4.342E-005									Euteleostomi
ENSMUSG00000048756	ENSMUSG00000042903	Foxo3	Foxo4	4	0.0060	0.0008									Euteleostomi
ENSMUSG00000035954	ENSMUSG00000039716	Dock4	Dock3	4	6.565E-007	1.220E-005									Vertebrata
ENSMUSG00000037188	ENSMUSG00000022286	Grhl3	Grhl2	4	1.339E-007	0.0003									Vertebrata
ENSMUSG00000052572	ENSMUSG00000000881	Dlg2	Dlg3	5	4.587E-006	0.0086									Euteleostomi
ENSMUSG00000025216	ENSMUSG00000034968	Lbx1	Lbx2	3	4.002E-008	1.276E-008									Euteleostomi
ENSMUSG00000030766	ENSMUSG00000022436	Arhgap17	Sh3bp1	6	2.376E-006	6.331E-008									Chordata
ENSMUSG00000020130	ENSMUSG00000038520	Tbc1d15	Tbc1d17	4	0.0004	0.0075									Vertebrata
ENSMUSG00000034957	ENSMUSG00000052435	Cebpa	Cebpe	4	0.0005	3.595E-005									Euteleostomi
ENSMUSG00000024908	ENSMUSG00000036561	Ppp6r3	Ppp6r2	3	0.0068	0.0058									Vertebrata
ENSMUSG00000067229	ENSMUSG00000082932	Cyp2c66	Cyp2j8	3	0.0042	0.0026									Vertebrata
ENSMUSG00000003534	ENSMUSG00000026674	Ddr1	Ddr2	4	0.0021	0.0010									Vertebrata
ENSMUSG00000020376	ENSMUSG00000031438	Rnf130	Rnf128	4	0.0026	0.0011									Vertebrata
ENSMUSG00000024924	ENSMUSG00000032193	Vldlr	Ldlr	5	3.365E-006	0.0026									Euteleostomi
ENSMUSG00000000305	ENSMUSG00000056632	Cdh4	Dsg3	2	1.307E-013	0.0069									Chordata
ENSMUSG00000015839	ENSMUSG00000058794	Nfe2l2	Nfe2	5	5.629E-014	4.618E-006									Euteleostomi
ENSMUSG00000040721	ENSMUSG00000038872	Zfhx2	Zfhx3	5	8.797E-009	1.073E-008									Chordata
ENSMUSG00000062077	ENSMUSG00000060913	Trim54	Trim55	2	0.0027	0.0092									Vertebrata
ENSMUSG00000029198	ENSMUSG00000024580	Grpel1	Grpel2	4	7.652E-010	8.392E-005									Vertebrata
ENSMUSG00000019927	ENSMUSG00000091896	Ube2d1	Ube2d2a	4	2.982E-006	0.0002									Vertebrata
ENSMUSG00000049811	ENSMUSG00000021234	Fam161a	Fam161b	2	2.841E-009	4.919E-007									Chordata
ENSMUSG00000025475	ENSMUSG00000031486	Gpr123	Gpr124	4	4.478E-008	0.0033									Euteleostomi
ENSMUSG00000041703	ENSMUSG00000067860	Zic5	Zic3	5	5.392E-014	7.199E-009									Euteleostomi
ENSMUSG00000023942	ENSMUSG00000024891	Slc29a1	Slc29a2	2	0.0019	0.0017									Vertebrata
ENSMUSG00000000486	ENSMUSG00000020486	Sept1	Sept4	4	0.0016	0.0032									Euteleostomi
ENSMUSG00000025401	ENSMUSG00000018417	Myo1a	Myo1b	5	2.679E-010	1.781E-005									Euteleostomi
ENSMUSG00000026819	ENSMUSG00000040322	Slc25a25	Slc25a24	4	3.960E-012	4.979E-006									Coelomata
ENSMUSG00000004328	ENSMUSG00000021109	Hif3a	Hif1a	5	5.062E-006	2.857E-005									Vertebrata
ENSMUSG00000028382	ENSMUSG00000028134	Rod1	Ptbp2	5	2.548E-006	0.0012									Vertebrata
