Ohnolog-1 Id	Ohnolog-2 Id	Ohnolog-1 Symbol	Ohnolog-2 Symbol	Synteny Outgroup Support	Combine q-value(self) from all vetebrates	Combine q-value(outgroup) from all vetebrates	q-value from self comparison	Combined q-value for all outgroups	q-value for Amphioxus	q-value for Ciona intestinalis	q-value for Ciona savignyi	q-value for Drosophila	q-value for Sea Urchin	q-value for Worm	Duplication node form Ensembl
ENSMUSG00000026888	ENSMUSG00000020176	Grb14	Grb10	4	0.0008	0.0013									Vertebrata
ENSMUSG00000035864	ENSMUSG00000031098	Syt1	Syt8	4	0.0003	0.0050									Vertebrata
ENSMUSG00000079227	ENSMUSG00000048480	Ccr5	Cxcr1	2	2.759E-007	0.0219									Vertebrata
ENSMUSG00000037624	ENSMUSG00000033854	Kcnk2	Kcnk10	3	4.109E-011	0.0025									Euteleostomi
ENSMUSG00000038718	ENSMUSG00000052534	Pbx3	Pbx1	5	2.778E-009	4.040E-005									Euteleostomi
ENSMUSG00000029713	ENSMUSG00000027669	Gnb2	Gnb4	4	0.0100	0.0016									Vertebrata
ENSMUSG00000026817	ENSMUSG00000039058	Ak1	Ak5	5	9.105E-010	0.0004									Euteleostomi
ENSMUSG00000024927	ENSMUSG00000002983	Rela	Relb	4	4.513E-006	5.961E-007									Vertebrata
ENSMUSG00000078816	ENSMUSG00000050965	Prkcg	Prkca	4	0.0238	0.0023									Euteleostomi
ENSMUSG00000046470	ENSMUSG00000025902	Sox18	Sox17	4	1.747E-013	0.0017									Euteleostomi
ENSMUSG00000025219	ENSMUSG00000057967	Fgf8	Fgf18	4	4.736E-010	2.952E-005									Euteleostomi
ENSMUSG00000030522	ENSMUSG00000045934	Mtmr10	Mtmr11	4	7.224E-006	0.0234									Euteleostomi
ENSMUSG00000024597	ENSMUSG00000031766	Slc12a2	Slc12a3	4	0.0488	0.0288									Vertebrata
ENSMUSG00000004939	ENSMUSG00000037847	Nmrk2	Nmrk1	3	9.224E-009	0.0033									Euteleostomi
ENSMUSG00000060988	ENSMUSG00000000420	Galnt13	Galnt1	2	0.1212	0.0422									Euteleostomi
ENSMUSG00000034059	ENSMUSG00000022773	Ypel4	Ypel1	3	0.0013	0.0162									Chordata
ENSMUSG00000025577	ENSMUSG00000053411	Cbx2	Cbx7	6	5.380E-013	7.287E-009									Euteleostomi
ENSMUSG00000037578	ENSMUSG00000034462	Pkd2l1	Pkd2	6	3.404E-007	5.631E-006									Chordata
ENSMUSG00000062075	ENSMUSG00000024590	Lmnb2	Lmnb1	5	0.0003	2.189E-006									Euteleostomi
ENSMUSG00000050541	ENSMUSG00000045875	Adra1b	Adra1a	3	5.231E-007	0.0048									Vertebrata
ENSMUSG00000072762	ENSMUSG00000074867	4930522L14Rik	Zfp808	3	0.0002	0.0073									Chordata
ENSMUSG00000018209	ENSMUSG00000022329	Stk4	Stk3	6	1.692E-013	0.0017									Euteleostomi
ENSMUSG00000040714	ENSMUSG00000021288	Klc3	Klc1	3	6.975E-011	0.0029									Chordata
ENSMUSG00000030606	ENSMUSG00000021613	Hapln3	Hapln1	2	9.701E-013	0.0405									Euteleostomi
ENSMUSG00000040033	ENSMUSG00000004043	Stat2	Stat5a	4	0.0001	0.0105									Chordata
ENSMUSG00000026442	ENSMUSG00000030077	Nfasc	Chl1	4	1.674E-005	0.0006									Vertebrata
ENSMUSG00000046707	ENSMUSG00000074698	Csnk2a2	Csnk2a1	5	0.0002	6.004E-005									Vertebrata
ENSMUSG00000001131	ENSMUSG00000030317	Timp1	Timp4	3	9.173E-005	0.0217									Euteleostomi
ENSMUSG00000004931	ENSMUSG00000024897	Apba3	Apba1	3	5.777E-009	0.0359									Vertebrata
ENSMUSG00000031734	ENSMUSG00000001504	Irx3	Irx2	3	5.713E-008	0.0007									Vertebrata
ENSMUSG00000047731	ENSMUSG00000030035	D19Wsu162e	Wbp1	1	7.772E-010	0.0361									Euteleostomi
ENSMUSG00000020034	ENSMUSG00000027175	Tcp11l2	Tcp11l1	5	2.051E-005	0.0030									Vertebrata
ENSMUSG00000069456	ENSMUSG00000027068	Rdh16	Dhrs9	3	2.791E-006	0.0048									Euteleostomi
ENSMUSG00000021895	ENSMUSG00000021215	Arhgef3	Net1	3	2.835E-005	0.0113									Vertebrata
ENSMUSG00000051067	ENSMUSG00000044505	Lingo3	Lingo4	3	7.904E-007	0.0207									Vertebrata
ENSMUSG00000055540	ENSMUSG00000026235	Epha6	Epha4	3	0.2221	0.0407									Vertebrata
ENSMUSG00000031028	ENSMUSG00000001521	Tub	Tulp3	4	6.935E-006	0.0163									Euteleostomi
ENSMUSG00000032249	ENSMUSG00000015749	Anp32a	Anp32e	4	1.119E-006	0.0037									Euteleostomi
ENSMUSG00000000632	ENSMUSG00000058153	Sez6	Sez6l	2	1.152E-013	4.720E-009									Euteleostomi
ENSMUSG00000021700	ENSMUSG00000031840	Rab3c	Rab3a	4	6.576E-007	0.0158									Euteleostomi
ENSMUSG00000076432	ENSMUSG00000022285	Ywhaq	Ywhaz	4	4.410E-015	0.0007									Opisthokonta
ENSMUSG00000039262	ENSMUSG00000024393	Prrc2b	Prrc2a	2	6.411E-006	0.0010									Euteleostomi
ENSMUSG00000024240	ENSMUSG00000069495	Epc1	Epc2	5	1.757E-006	0.0059									Vertebrata
ENSMUSG00000018340	ENSMUSG00000029994	Anxa6	Anxa4	5	0.0030	0.0174									Coelomata
ENSMUSG00000070695	ENSMUSG00000017167	Cntnap5a	Cntnap1	3	2.895E-006	0.0294									Vertebrata
ENSMUSG00000037568	ENSMUSG00000021256	Vash2	Vash1	2	1.319E-011	0.0029									Vertebrata
ENSMUSG00000055053	ENSMUSG00000008575	Nfic	Nfib	4	4.590E-007	3.529E-006									Euteleostomi
ENSMUSG00000024304	ENSMUSG00000061048	Cdh2	Cdh3	4	4.918E-006	0.0021									Chordata
ENSMUSG00000028782	ENSMUSG00000034730	Bai2	Bai1	5	1.130E-007	9.470E-005									Vertebrata
ENSMUSG00000060613	ENSMUSG00000082932	Cyp2c70	Cyp2j8	2	0.0022	0.0330									Vertebrata
ENSMUSG00000071054	ENSMUSG00000032212	Safb	Sltm	4	6.045E-006	0.0110									Vertebrata
ENSMUSG00000028843	ENSMUSG00000040666	Sh3bgrl3	Sh3bgr	3	0.0005	0.0024									Chordata
ENSMUSG00000055515	ENSMUSG00000092049	Vmn2r81	Vmn2r4	3	0.0367	0.0420									Chordata
ENSMUSG00000032537	ENSMUSG00000028664	Ephb1	Ephb2	4	6.209E-005	0.0005									Vertebrata
ENSMUSG00000042745	ENSMUSG00000021379	Id1	Id4	2	0.0158	0.0079									Vertebrata
ENSMUSG00000055515	ENSMUSG00000094145	Vmn2r81	Vmn2r20	4	0.0611	0.0015									Sarcopterygii
ENSMUSG00000029275	ENSMUSG00000026815	Gfi1	Gfi1b	5	2.650E-013	6.581E-005									Coelomata
ENSMUSG00000024842	ENSMUSG00000009075	Cabp4	Cabp7	4	0.0002	0.0136									Vertebrata
ENSMUSG00000059005	ENSMUSG00000046434	Hnrnpa3	Hnrnpa1	6	5.499E-008	0.0003									Euteleostomi
ENSMUSG00000029121	ENSMUSG00000029168	Crmp1	Dpysl5	1	0.1387	0.0023									Chordata
ENSMUSG00000060803	ENSMUSG00000095238	Gstp1	GM4845	2	0.0893	0.0242									Chordata
ENSMUSG00000020080	ENSMUSG00000041798	Hkdc1	Gck	5	0.2273	0.0246									Vertebrata
ENSMUSG00000034799	ENSMUSG00000062151	Unc13a	Unc13c	6	0.0550	0.0003									Vertebrata
ENSMUSG00000073795	ENSMUSG00000027329	6430531B16Rik	Spef1	3	0.0022	0.0046									Euteleostomi
ENSMUSG00000027186	ENSMUSG00000003051	Elf5	Elf3	4	0.0011	0.0291									Euteleostomi
ENSMUSG00000039621	ENSMUSG00000048960	Prex1	Prex2	5	3.255E-011	0.0010									Euteleostomi
ENSMUSG00000072778	ENSMUSG00000091491	Vmn2r27	Vmn2r97	4	1.112E-009	0.0295									Sarcopterygii
ENSMUSG00000096146	ENSMUSG00000044216	Kcnj11	Kcnj4	5	0.0003	0.0304									Chordata
ENSMUSG00000050917	ENSMUSG00000031603	Fgf4	Fgf20	3	0.1364	0.0340									Chordata
ENSMUSG00000032413	ENSMUSG00000031453	Rasa2	Rasa3	5	4.415E-007	9.539E-005									Euteleostomi
ENSMUSG00000020015	ENSMUSG00000031065	Cdk17	Cdk16	5	0.1505	0.0165									Euteleostomi
ENSMUSG00000010803	ENSMUSG00000031343	Gabra1	Gabra3	5	0.0125	1.547E-005									Vertebrata
ENSMUSG00000090124	ENSMUSG00000035836	Ugt1a7c	Ugt2b1	1	0.0006	0.0478									Vertebrata
ENSMUSG00000022542	ENSMUSG00000022456	Sept12	Sept3	3	3.807E-006	7.741E-005									Vertebrata
ENSMUSG00000091155	ENSMUSG00000034139	Serpine3	Serpini2	1	2.172E-008	0.0177									Vertebrata
ENSMUSG00000020436	ENSMUSG00000031340	Gabrg2	Gabre	3	0.0306	0.0028									Vertebrata
ENSMUSG00000037887	ENSMUSG00000030203	Dusp8	Dusp16	4	4.993E-007	0.0097									Vertebrata
ENSMUSG00000020368	ENSMUSG00000002190	Canx	Clgn	4	5.128E-006	0.0002									Euteleostomi
ENSMUSG00000040105	ENSMUSG00000051373	Ppapdc2	Ppapdc3	4	0.0038	0.0475									Euteleostomi
ENSMUSG00000026896	ENSMUSG00000017830	Ifih1	Dhx58	4	1.696E-010	0.0050									Vertebrata
ENSMUSG00000042189	ENSMUSG00000039179	Tekt3	Tekt5	2	7.060E-008	0.0069									Chordata
ENSMUSG00000020598	ENSMUSG00000030077	Nrcam	Chl1	3	7.405E-006	0.0009									Vertebrata
ENSMUSG00000029337	ENSMUSG00000031230	Fgf5	Fgf16	4	0.0049	0.0022									Vertebrata
ENSMUSG00000034917	ENSMUSG00000024812	Tjp3	Tjp2	3	4.645E-009	0.0035									Euteleostomi
ENSMUSG00000008604	ENSMUSG00000005312	Ubqln4	Ubqln1	5	0.0012	0.0082									Vertebrata
ENSMUSG00000021699	ENSMUSG00000031842	Pde4d	Pde4c	5	6.508E-007	4.123E-006									Euteleostomi
ENSMUSG00000049604	ENSMUSG00000001823	Hoxb13	Hoxd12	4	2.038E-014	7.360E-006									Chordata
ENSMUSG00000032744	ENSMUSG00000040289	Heyl	Hey1	2	1.539E-006	0.0211									Euteleostomi
ENSMUSG00000031962	ENSMUSG00000040452	Cdh15	Cdh12	3	0.0012	0.0011									Chordata
ENSMUSG00000027566	ENSMUSG00000036743	Psma7	Psma8	3	2.483E-013	0.0095									Euteleostomi
ENSMUSG00000020176	ENSMUSG00000019312	Grb10	Grb7	4	6.577E-005	0.0014									Vertebrata
ENSMUSG00000038534	ENSMUSG00000042359	Osbpl7	Osbpl6	4	1.003E-014	0.0033									Chordata
ENSMUSG00000030703	ENSMUSG00000061666	Gdpd3	Gdpd1	4	0.0005	0.0048									Vertebrata
ENSMUSG00000032024	ENSMUSG00000000544	Clmp	Gpa33	2	6.644E-007	0.0359									Chordata
ENSMUSG00000008496	ENSMUSG00000032015	Pou2f2	Pou2f3	6	2.345E-005	0.0002									Euteleostomi
ENSMUSG00000055333	ENSMUSG00000074505	Fat2	Fat3	4	0.0484	0.0002									Euteleostomi
ENSMUSG00000059552	ENSMUSG00000022510	Trp53	Trp63	4	9.932E-007	0.0006									Vertebrata
ENSMUSG00000022842	ENSMUSG00000026247	Ece2	Ecel1	4	0.1882	0.0003									Chordata
ENSMUSG00000020439	ENSMUSG00000027077	Smtn	Smtnl1	4	0.0871	0.0074									Vertebrata
ENSMUSG00000020919	ENSMUSG00000062939	Stat5b	Stat4	5	2.503E-009	0.0011									Chordata
ENSMUSG00000055044	ENSMUSG00000031636	Pdlim1	Pdlim3	5	1.481E-007	4.438E-005									Vertebrata
ENSMUSG00000052684	ENSMUSG00000052837	Jun	Junb	4	3.838E-008	1.937E-006									Vertebrata
ENSMUSG00000016386	ENSMUSG00000041708	Mpped2	Mpped1	4	2.789E-005	0.0143									Euteleostomi
ENSMUSG00000004056	ENSMUSG00000001729	Akt2	Akt1	4	1.209E-006	9.069E-005									Euteleostomi
ENSMUSG00000019920	ENSMUSG00000024395	Lims1	Lims2	4	0.0077	0.0474									Vertebrata
ENSMUSG00000038777	ENSMUSG00000019647	Sema6c	Sema6a	4	0.0006	0.0087									Vertebrata
ENSMUSG00000033016	ENSMUSG00000031902	Nfatc1	Nfatc3	4	8.592E-007	0.0022									Euteleostomi
ENSMUSG00000055320	ENSMUSG00000030796	Tead1	Tead2	4	0.0009	0.0275									Vertebrata
ENSMUSG00000018698	ENSMUSG00000029595	Lhx1	Lhx5	4	3.455E-012	0.0249									Euteleostomi
ENSMUSG00000004105	ENSMUSG00000028553	Angptl2	Angptl3	2	0.0002	0.0137									Euteleostomi
ENSMUSG00000029267	ENSMUSG00000024193	Mtf2	Phf1	3	0.1539	0.0095									Vertebrata
ENSMUSG00000042826	ENSMUSG00000031137	Fgf11	Fgf13	4	0.1968	0.0003									Euteleostomi
ENSMUSG00000025192	ENSMUSG00000095463	Entpd7	ENTPD4	4	5.116E-010	0.0129									Euteleostomi
ENSMUSG00000057236	ENSMUSG00000031353	Rbbp4	Rbbp7	5	0.0008	0.0020									Euteleostomi
ENSMUSG00000040537	ENSMUSG00000025964	Adam22	Adam23	3	2.706E-007	0.0366									Vertebrata
ENSMUSG00000079227	ENSMUSG00000026180	Ccr5	Cxcr2	1	2.750E-007	0.0229									Vertebrata
ENSMUSG00000063447	ENSMUSG00000047079	Ube2d2b	Ube2dnl2	3	1.489E-005	0.0003									Euteleostomi
ENSMUSG00000046922	ENSMUSG00000049649	Gpr6	Gpr3	4	8.294E-013	0.0329									Euteleostomi
ENSMUSG00000037348	ENSMUSG00000041423	Paqr7	Paqr6	4	0.0139	0.0422									Chordata
ENSMUSG00000044526	ENSMUSG00000040746	Znrf4	Rnf167	4	0.1701	0.0438									Euteleostomi
ENSMUSG00000073433	ENSMUSG00000030220	Arhgdig	Arhgdib	3	0.0572	0.0006									Euteleostomi
ENSMUSG00000018411	ENSMUSG00000015222	Mapt	Mtap2	5	3.104E-008	2.911E-005									Vertebrata
ENSMUSG00000020542	ENSMUSG00000009569	Myocd	Mkl2	4	7.421E-008	0.0002									Vertebrata
ENSMUSG00000022053	ENSMUSG00000053552	Ebf2	Ebf4	3	0.0012	0.0158									Vertebrata
ENSMUSG00000032419	ENSMUSG00000031241	Tbx18	Tbx22	3	0.0201	0.0368									Euteleostomi
ENSMUSG00000022469	ENSMUSG00000041992	Rapgef3	Rapgef5	3	0.0124	0.0402									Vertebrata
ENSMUSG00000041444	ENSMUSG00000048865	Arhgap32	Arhgap30	4	3.795E-007	0.0267									Chordata
ENSMUSG00000056632	ENSMUSG00000061048	Dsg3	Cdh3	3	3.953E-006	0.0031									Chordata
ENSMUSG00000026639	ENSMUSG00000052911	Lamb3	Lamb2	3	0.0002	0.0370									Euteleostomi
ENSMUSG00000022485	ENSMUSG00000038253	Hoxc5	Hoxa5	5	1.060E-013	2.428E-011									Coelomata
ENSMUSG00000031812	ENSMUSG00000027602	Map1lc3b	Map1lc3a	4	6.477E-008	1.882E-006									Vertebrata
ENSMUSG00000055357	ENSMUSG00000041791	4933400A11Rik	Capza3	5	0.0024	0.0181									Euteleostomi
ENSMUSG00000067653	ENSMUSG00000024803	Ankrd23	Ankrd1	2	3.983E-007	0.0016									Euteleostomi
ENSMUSG00000021451	ENSMUSG00000026121	Sema4d	Sema4c	3	0.1247	0.0268									Vertebrata
ENSMUSG00000063506	ENSMUSG00000030047	Arhgap22	Arhgap25	5	5.765E-006	0.0188									Vertebrata
ENSMUSG00000027555	ENSMUSG00000031373	Car13	Car5b	4	0.0022	0.0191									Vertebrata
ENSMUSG00000033068	ENSMUSG00000021236	Entpd6	Entpd5	6	2.318E-006	1.288E-006									Euteleostomi
ENSMUSG00000042677	ENSMUSG00000035045	Zc3h12a	Zc3h12b	4	2.844E-005	0.0095									Chordata
ENSMUSG00000019905	ENSMUSG00000091805	Gprc6a	Vmn2r108	4	0.0154	0.0004									Chordata
ENSMUSG00000000296	ENSMUSG00000027506	Tpd52l1	Tpd52	4	9.118E-006	0.0095									Vertebrata
ENSMUSG00000031207	ENSMUSG00000052397	Msn	Ezr	4	0.0025	0.0055									Euteleostomi
ENSMUSG00000024769	ENSMUSG00000021279	Cdc42bpg	Cdc42bpb	4	1.040E-012	4.691E-009									Coelomata
ENSMUSG00000036813	ENSMUSG00000025192	Entpd8	Entpd7	4	0.1159	0.0140									Vertebrata
ENSMUSG00000030671	ENSMUSG00000041741	Pde3b	Pde3a	4	1.907E-010	0.0161									Euteleostomi
ENSMUSG00000026425	ENSMUSG00000030257	Srgap2	Srgap3	3	8.947E-006	0.0098									Vertebrata
ENSMUSG00000029168	ENSMUSG00000022304	Dpysl5	Dpys	4	3.091E-007	0.0018									Chordata
ENSMUSG00000031605	ENSMUSG00000014164	Klhl2	Klhl3	4	1.340E-007	0.0093									Euteleostomi
ENSMUSG00000042408	ENSMUSG00000031310	Zmym6	Zmym3	2	1.656E-005	0.0427									Euteleostomi
ENSMUSG00000035835	ENSMUSG00000044667	BC005764	D3Bwg0562e	4	2.581E-007	6.406E-005									Vertebrata
ENSMUSG00000026934	ENSMUSG00000026468	Lhx3	Lhx4	5	9.635E-012	2.537E-013									Euteleostomi
ENSMUSG00000016946	ENSMUSG00000016940	Kctd5	Kctd2	6	3.636E-010	0.0006									Euteleostomi
ENSMUSG00000048015	ENSMUSG00000038255	Neurod4	Neurod2	3	8.957E-008	0.0024									Vertebrata
ENSMUSG00000059173	ENSMUSG00000022489	Pde1a	Pde1b	5	7.153E-014	0.0002									Vertebrata
ENSMUSG00000052336	ENSMUSG00000048480	Cx3cr1	Cxcr1	1	1.048E-006	0.0252									Vertebrata
ENSMUSG00000042826	ENSMUSG00000029337	Fgf11	Fgf5	3	0.0936	0.0147									Chordata
ENSMUSG00000046694	ENSMUSG00000032265	Fam46b	Fam46a	5	2.363E-009	0.0006									Euteleostomi
ENSMUSG00000026840	ENSMUSG00000026479	Lamc3	Lamc2	4	2.576E-013	2.521E-005									Vertebrata
ENSMUSG00000047281	ENSMUSG00000076432	Sfn	Ywhaq	6	3.457E-005	0.0007									Sarcopterygii
ENSMUSG00000022758	ENSMUSG00000029503	P2rx6	P2rx2	1	0.0289	0.0483									Vertebrata
ENSMUSG00000026014	ENSMUSG00000020176	Raph1	Grb10	2	5.374E-005	0.0103									Chordata
ENSMUSG00000020376	ENSMUSG00000051956	Rnf130	Rnf133	3	0.2971	0.0236									Vertebrata
ENSMUSG00000052889	ENSMUSG00000050965	Prkcb	Prkca	4	9.480E-007	0.0065									Euteleostomi
ENSMUSG00000020366	ENSMUSG00000021936	Mapk9	Mapk8	4	7.027E-005	0.0003									Vertebrata
ENSMUSG00000025232	ENSMUSG00000021665	Hexa	Hexb	5	1.153E-006	7.795E-007									Euteleostomi
ENSMUSG00000024835	ENSMUSG00000020836	Coro1b	Coro6	6	0.2381	0.0004									Vertebrata
ENSMUSG00000027593	ENSMUSG00000060373	Raly	Hnrnpc	3	0.0037	0.0331									Vertebrata
ENSMUSG00000028790	ENSMUSG00000026058	Khdrbs1	Khdrbs2	5	1.232E-009	0.0097									Vertebrata
ENSMUSG00000035620	ENSMUSG00000025485	Ric8b	Ric8	5	0.0007	0.0042									Vertebrata
ENSMUSG00000040511	ENSMUSG00000022656	Pvr	Pvrl3	2	0.0399	0.0360									Euteleostomi
ENSMUSG00000004980	ENSMUSG00000092086	Hnrnpa2b1	Gm6793	3	1.056E-005	0.0049									Euteleostomi
ENSMUSG00000037239	ENSMUSG00000045671	Spred3	Spred2	4	0.1316	8.194E-007									Vertebrata
ENSMUSG00000078798	ENSMUSG00000000739	Sult2a1	Sult5a1	4	0.1132	0.0186									Euteleostomi
ENSMUSG00000001588	ENSMUSG00000049076	Acap1	Acap2	4	1.260E-010	0.0199									Coelomata
ENSMUSG00000091468	ENSMUSG00000090581	Vmn2r82	Vmn2r6	3	0.0368	0.0420									Chordata
ENSMUSG00000020672	ENSMUSG00000025909	Sntg2	Sntg1	5	0.0002	0.0030									Vertebrata
ENSMUSG00000089704	ENSMUSG00000021130	Galnt2	Galntl1	4	7.292E-007	0.0013									Chordata
ENSMUSG00000059674	ENSMUSG00000056632	Cdh24	Dsg3	2	0.0083	0.0330									Chordata
ENSMUSG00000042826	ENSMUSG00000025551	Fgf11	Fgf14	4	0.0660	0.0006									Euteleostomi
ENSMUSG00000019777	ENSMUSG00000061062	Hdac2	Gm10093	5	1.541E-010	0.0186									Vertebrata
ENSMUSG00000004054	ENSMUSG00000042724	Map3k11	Map3k9	4	5.656E-013	0.0017									Vertebrata
ENSMUSG00000029646	ENSMUSG00000024619	Cdx2	Cdx1	5	0.0002	4.001E-006									Euteleostomi
ENSMUSG00000074627	ENSMUSG00000072487	4922505G16Rik	Gm628	1	1.430E-012	0.0014									Chordata
ENSMUSG00000024773	ENSMUSG00000041341	Atg2a	Atg2b	5	1.121E-011	0.0135									Vertebrata
ENSMUSG00000038670	ENSMUSG00000068745	Mybpc2	Mybphl	4	0.0196	0.0437									Euteleostomi
ENSMUSG00000095961	ENSMUSG00000028738	Vmn2r102	Tas1r2	3	4.916E-006	0.0015									Chordata
ENSMUSG00000024331	ENSMUSG00000000303	Dsc2	Cdh1	1	2.556E-007	0.0313									Vertebrata
ENSMUSG00000032226	ENSMUSG00000091387	Gcnt3	Gcnt4	3	5.125E-006	0.0306									Chordata
ENSMUSG00000034201	ENSMUSG00000020686	Gas2l1	Gas2l2	3	1.803E-007	0.0046									Chordata
ENSMUSG00000062542	ENSMUSG00000063260	Syt9	Syt10	4	2.260E-006	0.0134									Euteleostomi
ENSMUSG00000022780	ENSMUSG00000032554	Mfi2	Trf	3	0.1282	0.0320									Chordata
ENSMUSG00000029101	ENSMUSG00000052087	Rgs12	Rgs14	3	3.259E-008	1.207E-005									Vertebrata
ENSMUSG00000031918	ENSMUSG00000031337	Mtmr2	Mtm1	4	0.0001	0.0037									Euteleostomi
ENSMUSG00000045518	ENSMUSG00000043013	Onecut3	Onecut1	4	5.504E-007	0.0154									Vertebrata
ENSMUSG00000025255	ENSMUSG00000038872	Zfhx4	Zfhx3	5	1.125E-006	4.142E-005									Vertebrata
ENSMUSG00000031673	ENSMUSG00000026312	Cdh11	Cdh7	5	1.693E-006	0.0073									Vertebrata
ENSMUSG00000037706	ENSMUSG00000030342	Cd81	Cd9	2	3.896E-007	0.0200									Euteleostomi
ENSMUSG00000052539	ENSMUSG00000045095	Magi3	Magi1	4	4.248E-005	0.0075									Euteleostomi
ENSMUSG00000039347	ENSMUSG00000015575	Atp6v0e2	Atp6v0e	3	0.0004	0.0218									Euteleostomi
ENSMUSG00000044469	ENSMUSG00000062210	Tnfaip8l1	Tnfaip8	2	0.0002	9.729E-005									Euteleostomi
ENSMUSG00000019905	ENSMUSG00000095961	Gprc6a	Vmn2r102	4	0.0122	0.0081									Chordata
ENSMUSG00000020181	ENSMUSG00000052512	Nav3	Nav2	4	2.643E-009	0.0149									Vertebrata
ENSMUSG00000062995	ENSMUSG00000026018	Ica1	Ica1l	4	2.865E-005	0.0049									Vertebrata
ENSMUSG00000020787	ENSMUSG00000029468	P2rx1	P2rx7	2	4.885E-011	0.0162									Vertebrata
ENSMUSG00000038155	ENSMUSG00000095238	Gstp2	GM4845	2	0.0893	0.0242									Chordata
ENSMUSG00000025197	ENSMUSG00000052520	Cyp2c44	Cyp2j5	2	0.0235	0.0125									Vertebrata
ENSMUSG00000015501	ENSMUSG00000028634	Hivep2	Hivep3	3	3.949E-008	0.0353									Euteleostomi
ENSMUSG00000055515	ENSMUSG00000072778	Vmn2r81	Vmn2r27	5	0.0081	0.0010									Sarcopterygii
ENSMUSG00000030824	ENSMUSG00000030659	Nucb1	Nucb2	4	0.0003	0.0063									Vertebrata
ENSMUSG00000063447	ENSMUSG00000061490	Ube2d2b	Ube2d4	4	9.017E-007	0.0089									Vertebrata
ENSMUSG00000002668	ENSMUSG00000007379	Dennd1c	Dennd2c	3	0.0002	0.0454									Chordata
ENSMUSG00000066551	ENSMUSG00000054717	Hmgb1	Hmgb2	4	0.0014	2.247E-006									Vertebrata
ENSMUSG00000029321	ENSMUSG00000023073	Slc10a6	Slc10a2	3	0.0021	0.0360									Euteleostomi
ENSMUSG00000028776	ENSMUSG00000032357	Tinagl1	Tinag	3	7.274E-010	0.0400									Vertebrata
ENSMUSG00000074003	ENSMUSG00000042282	Gucy2d	Gucy2f	3	0.0013	0.0328									Euteleostomi
ENSMUSG00000060681	ENSMUSG00000037341	Slc9a6	Slc9a7	4	4.452E-008	0.0036									Euteleostomi
ENSMUSG00000030771	ENSMUSG00000051586	Micalcl	Mical3	3	3.109E-007	0.0014									Chordata
ENSMUSG00000010461	ENSMUSG00000017897	Eya4	Eya2	4	2.202E-006	0.0003									Chordata
ENSMUSG00000022048	ENSMUSG00000024501	Dpysl2	Dpysl3	4	5.104E-005	0.0015									Vertebrata
ENSMUSG00000005506	ENSMUSG00000002107	Celf1	Celf2	5	0.1306	0.0271									Euteleostomi
ENSMUSG00000092120	ENSMUSG00000028738	Vmn2r90	Tas1r2	3	3.933E-006	0.0015									Chordata
ENSMUSG00000020261	ENSMUSG00000043885	Slc36a1	Slc36a4	4	0.0507	0.0022									Vertebrata
ENSMUSG00000038797	ENSMUSG00000049321	Zscan2	Zfp2	3	0.0894	0.0255									
ENSMUSG00000074345	ENSMUSG00000013707	Tnfaip8l3	Tnfaip8l2	3	5.116E-011	0.0114									Euteleostomi
ENSMUSG00000050890	ENSMUSG00000037885	Pdik1l	Stk35	3	0.0129	0.0038									Euteleostomi
ENSMUSG00000050917	ENSMUSG00000021974	Fgf4	Fgf9	3	0.1523	0.0057									Chordata
ENSMUSG00000000690	ENSMUSG00000001657	Hoxb6	Hoxc8	2	2.147E-012	3.739E-007									Euteleostomi
ENSMUSG00000071660	ENSMUSG00000007944	Ttc9c	Ttc9b	1	1.262E-005	0.0002									Euteleostomi
ENSMUSG00000026442	ENSMUSG00000031391	Nfasc	L1cam	4	0.0033	0.0018									Vertebrata
ENSMUSG00000020086	ENSMUSG00000015937	H2afy2	H2afy	4	2.789E-007	0.0051									Vertebrata
ENSMUSG00000008855	ENSMUSG00000022475	Hdac5	Hdac7	5	1.875E-007	0.0183									Vertebrata
ENSMUSG00000025003	ENSMUSG00000081225	Cyp2c39	Cyp2j12	1	0.0058	0.0119									Vertebrata
ENSMUSG00000020827	ENSMUSG00000052854	Mink1	Nrk	5	0.0663	1.488E-005									Euteleostomi
ENSMUSG00000049103	ENSMUSG00000026180	Ccr2	Cxcr2	1	3.719E-007	0.0427									Vertebrata
ENSMUSG00000033530	ENSMUSG00000036918	Ttc7b	Ttc7	5	2.214E-011	0.0003									Vertebrata
ENSMUSG00000041488	ENSMUSG00000029428	Stx3	Stx2	4	0.0019	0.0168									Euteleostomi
ENSMUSG00000042448	ENSMUSG00000029844	Hoxd1	Hoxa1	3	6.841E-014	7.801E-014									Vertebrata
ENSMUSG00000041235	ENSMUSG00000056608	Chd7	Chd9	6	5.627E-006	5.250E-006									Euteleostomi
ENSMUSG00000026933	ENSMUSG00000041570	Camsap1	Camsap2	4	3.553E-010	1.403E-006									Euteleostomi
ENSMUSG00000023800	ENSMUSG00000002489	Tiam2	Tiam1	3	0.0004	0.0056									Euteleostomi
ENSMUSG00000024858	ENSMUSG00000042249	Adrbk1	Adrbk2	3	0.0001	0.0391									Sarcopterygii
ENSMUSG00000034118	ENSMUSG00000029344	Tpst1	Tpst2	4	9.656E-008	0.0009									Euteleostomi
ENSMUSG00000048450	ENSMUSG00000021469	Msx1	Msx2	4	3.423E-009	0.0008									Euteleostomi
