Zebrafish_gene_Ensembl_id	Ensembl_gene_tree_id
ENSDARG00000052379	ENSGT00390000003809
ENSDARG00000020039	ENSGT00390000003812
ENSDARG00000018190	ENSGT00390000003817
ENSDARG00000040779	ENSGT00390000003821
ENSDARG00000029587	ENSGT00390000003823
ENSDARG00000055270	ENSGT00390000003823
ENSDARG00000059759	ENSGT00390000003828
ENSDARG00000044304	ENSGT00390000003837
ENSDARG00000053518	ENSGT00390000003849
ENSDARG00000044047	ENSGT00390000003851
ENSDARG00000078157	ENSGT00390000003851
ENSDARG00000090189	ENSGT00390000003851
ENSDARG00000055078	ENSGT00390000003855
ENSDARG00000035326	ENSGT00390000003865
ENSDARG00000070355	ENSGT00390000003865
ENSDARG00000073773	ENSGT00390000003878
ENSDARG00000045364	ENSGT00390000003880
ENSDARG00000059902	ENSGT00390000003896
ENSDARG00000025581	ENSGT00390000003897
ENSDARG00000033273	ENSGT00390000003901
ENSDARG00000063157	ENSGT00390000003908
ENSDARG00000061370	ENSGT00390000003912
ENSDARG00000063215	ENSGT00390000003913
ENSDARG00000023508	ENSGT00390000003919
ENSDARG00000037432	ENSGT00390000003937
ENSDARG00000059028	ENSGT00390000003948
ENSDARG00000061770	ENSGT00390000003950
ENSDARG00000074876	ENSGT00390000003950
ENSDARG00000059409	ENSGT00390000003950
ENSDARG00000090712	ENSGT00390000003967
ENSDARG00000079702	ENSGT00390000003969
ENSDARG00000026178	ENSGT00390000003986
ENSDARG00000007169	ENSGT00390000003990
ENSDARG00000055284	ENSGT00390000003998
ENSDARG00000074806	ENSGT00390000003998
ENSDARG00000042530	ENSGT00390000004003
ENSDARG00000032111	ENSGT00390000004019
ENSDARG00000056099	ENSGT00390000004028
ENSDARG00000029064	ENSGT00390000004029
ENSDARG00000023900	ENSGT00390000004037
ENSDARG00000040021	ENSGT00390000004040
ENSDARG00000045490	ENSGT00390000004044
ENSDARG00000074387	ENSGT00390000004054
ENSDARG00000040546	ENSGT00390000004056
ENSDARG00000076991	ENSGT00390000004067
ENSDARG00000075245	ENSGT00390000004068
ENSDARG00000077544	ENSGT00390000004077
ENSDARG00000086359	ENSGT00390000004090
ENSDARG00000092677	ENSGT00390000004094
ENSDARG00000045675	ENSGT00390000004106
ENSDARG00000088040	ENSGT00390000004110
ENSDARG00000042387	ENSGT00390000004113
ENSDARG00000079934	ENSGT00390000004114
ENSDARG00000075795	ENSGT00390000004118
ENSDARG00000009494	ENSGT00390000004140
ENSDARG00000069671	ENSGT00390000004145
ENSDARG00000006300	ENSGT00390000004147
ENSDARG00000061468	ENSGT00390000004149
ENSDARG00000010610	ENSGT00390000004155
ENSDARG00000035388	ENSGT00390000004161
ENSDARG00000038374	ENSGT00390000004169
ENSDARG00000043470	ENSGT00390000004172
ENSDARG00000044102	ENSGT00390000004173
ENSDARG00000025386	ENSGT00390000004174
ENSDARG00000008068	ENSGT00390000004179
ENSDARG00000086310	ENSGT00390000004181
ENSDARG00000068830	ENSGT00390000004190
ENSDARG00000052747	ENSGT00390000004191
ENSDARG00000068916	ENSGT00390000004198
ENSDARG00000034624	ENSGT00390000004199
ENSDARG00000014138	ENSGT00390000004207
ENSDARG00000036844	ENSGT00390000004214
ENSDARG00000013582	ENSGT00390000004215
ENSDARG00000091702	ENSGT00390000004215
ENSDARG00000017055	ENSGT00390000004248
ENSDARG00000070440	ENSGT00390000004263
ENSDARG00000062664	ENSGT00390000004280
ENSDARG00000076569	ENSGT00390000004304
ENSDARG00000063050	ENSGT00390000004311
ENSDARG00000067593	ENSGT00390000004323
ENSDARG00000014148	ENSGT00390000004339
ENSDARG00000056640	ENSGT00390000004352
ENSDARG00000043451	ENSGT00390000004360
ENSDARG00000036658	ENSGT00390000004360
ENSDARG00000021374	ENSGT00390000004360
ENSDARG00000067630	ENSGT00390000004367
ENSDARG00000059951	ENSGT00390000004368
ENSDARG00000042751	ENSGT00390000004370
ENSDARG00000021753	ENSGT00390000004380
ENSDARG00000038399	ENSGT00390000004383
ENSDARG00000038043	ENSGT00390000004385
ENSDARG00000014161	ENSGT00390000004394
ENSDARG00000009771	ENSGT00390000004396
ENSDARG00000040869	ENSGT00390000004400
ENSDARG00000036833	ENSGT00390000004400
ENSDARG00000010794	ENSGT00390000004402
ENSDARG00000008423	ENSGT00390000004402
ENSDARG00000006786	ENSGT00390000004405
ENSDARG00000017844	ENSGT00390000004405
ENSDARG00000059529	ENSGT00390000004417
ENSDARG00000027172	ENSGT00390000004420
ENSDARG00000019304	ENSGT00390000004420
ENSDARG00000022020	ENSGT00390000004438
ENSDARG00000036494	ENSGT00390000004446
ENSDARG00000059982	ENSGT00390000004454
ENSDARG00000013931	ENSGT00390000004456
ENSDARG00000041734	ENSGT00390000004463
ENSDARG00000044194	ENSGT00390000004490
ENSDARG00000040582	ENSGT00390000004493
ENSDARG00000079969	ENSGT00390000004495
ENSDARG00000026804	ENSGT00390000004496
ENSDARG00000042845	ENSGT00390000004511
ENSDARG00000032564	ENSGT00390000004524
ENSDARG00000094176	ENSGT00390000004527
ENSDARG00000057610	ENSGT00390000004527
ENSDARG00000037262	ENSGT00390000004527
ENSDARG00000033754	ENSGT00390000004541
ENSDARG00000037040	ENSGT00390000004542
ENSDARG00000056504	ENSGT00390000004552
ENSDARG00000016706	ENSGT00390000004553
ENSDARG00000090394	ENSGT00390000004555
ENSDARG00000061226	ENSGT00390000004555
ENSDARG00000094441	ENSGT00390000004566
ENSDARG00000038577	ENSGT00390000004573
ENSDARG00000090297	ENSGT00390000004581
ENSDARG00000077549	ENSGT00390000004582
ENSDARG00000008235	ENSGT00390000004586
ENSDARG00000011410	ENSGT00390000004594
ENSDARG00000063186	ENSGT00390000004595
ENSDARG00000003841	ENSGT00390000004596
ENSDARG00000071164	ENSGT00390000004599
ENSDARG00000054746	ENSGT00390000004600
ENSDARG00000062089	ENSGT00390000004600
ENSDARG00000058005	ENSGT00390000004601
ENSDARG00000032237	ENSGT00390000004612
ENSDARG00000092522	ENSGT00390000004624
ENSDARG00000037245	ENSGT00390000004643
ENSDARG00000032102	ENSGT00390000004653
ENSDARG00000069013	ENSGT00390000004653
ENSDARG00000058734	ENSGT00390000004653
ENSDARG00000025350	ENSGT00390000004653
ENSDARG00000009430	ENSGT00390000004660
ENSDARG00000054122	ENSGT00390000004660
ENSDARG00000037501	ENSGT00390000004663
ENSDARG00000026001	ENSGT00390000004668
ENSDARG00000075126	ENSGT00390000004668
ENSDARG00000032795	ENSGT00390000004668
ENSDARG00000075676	ENSGT00390000004674
ENSDARG00000057929	ENSGT00390000004697
ENSDARG00000090072	ENSGT00390000004700
ENSDARG00000056559	ENSGT00390000004713
ENSDARG00000039130	ENSGT00390000004717
ENSDARG00000012840	ENSGT00390000004731
ENSDARG00000024895	ENSGT00390000004735
ENSDARG00000045999	ENSGT00390000004737
ENSDARG00000043640	ENSGT00390000004738
ENSDARG00000086400	ENSGT00390000004746
ENSDARG00000019230	ENSGT00390000004753
ENSDARG00000063916	ENSGT00390000004755
ENSDARG00000054007	ENSGT00390000004757
ENSDARG00000023396	ENSGT00390000004766
ENSDARG00000045428	ENSGT00390000004772
ENSDARG00000074790	ENSGT00390000004786
ENSDARG00000042120	ENSGT00390000004791
ENSDARG00000035608	ENSGT00390000004796
ENSDARG00000018871	ENSGT00390000004798
ENSDARG00000043884	ENSGT00390000004803
ENSDARG00000079561	ENSGT00390000004808
ENSDARG00000017606	ENSGT00390000004826
ENSDARG00000038858	ENSGT00390000004827
ENSDARG00000019355	ENSGT00390000004835
ENSDARG00000013880	ENSGT00390000004836
ENSDARG00000086639	ENSGT00390000004842
ENSDARG00000033604	ENSGT00390000004855
ENSDARG00000058375	ENSGT00390000004872
ENSDARG00000078163	ENSGT00390000004874
ENSDARG00000063634	ENSGT00390000004874
ENSDARG00000008740	ENSGT00390000004881
ENSDARG00000039989	ENSGT00390000004886
ENSDARG00000063611	ENSGT00390000004897
ENSDARG00000062375	ENSGT00390000004902
ENSDARG00000090495	ENSGT00390000004902
ENSDARG00000011521	ENSGT00390000004906
ENSDARG00000075654	ENSGT00390000004913
ENSDARG00000053010	ENSGT00390000004914
ENSDARG00000075172	ENSGT00390000004915
ENSDARG00000040277	ENSGT00390000004915
ENSDARG00000043740	ENSGT00390000004917
ENSDARG00000036781	ENSGT00390000004927
ENSDARG00000060288	ENSGT00390000004928
ENSDARG00000007792	ENSGT00390000004930
ENSDARG00000003208	ENSGT00390000004945
ENSDARG00000035699	ENSGT00390000004950
ENSDARG00000034457	ENSGT00390000004960
ENSDARG00000078442	ENSGT00390000004964
ENSDARG00000054155	ENSGT00390000004965
ENSDARG00000091208	ENSGT00390000004977
ENSDARG00000035193	ENSGT00390000004985
ENSDARG00000075354	ENSGT00390000004990
ENSDARG00000038097	ENSGT00390000004994
ENSDARG00000075561	ENSGT00390000004997
ENSDARG00000033126	ENSGT00390000005003
ENSDARG00000020482	ENSGT00390000005004
ENSDARG00000006621	ENSGT00390000005004
ENSDARG00000011564	ENSGT00390000005004
ENSDARG00000007418	ENSGT00390000005006
ENSDARG00000077301	ENSGT00390000005023
ENSDARG00000034616	ENSGT00390000005023
ENSDARG00000033551	ENSGT00390000005029
ENSDARG00000042080	ENSGT00390000005033
ENSDARG00000038667	ENSGT00390000005037
ENSDARG00000087456	ENSGT00390000005052
ENSDARG00000058587	ENSGT00390000005075
ENSDARG00000069423	ENSGT00390000005082
ENSDARG00000034174	ENSGT00390000005084
ENSDARG00000009285	ENSGT00390000005092
ENSDARG00000010331	ENSGT00390000005094
ENSDARG00000036575	ENSGT00390000005094
ENSDARG00000009170	ENSGT00390000005097
ENSDARG00000030756	ENSGT00390000005100
ENSDARG00000091198	ENSGT00390000005101
ENSDARG00000015676	ENSGT00390000005104
ENSDARG00000070621	ENSGT00390000005106
ENSDARG00000071469	ENSGT00390000005114
ENSDARG00000059354	ENSGT00390000005131
ENSDARG00000061929	ENSGT00390000005140
ENSDARG00000062834	ENSGT00390000005147
ENSDARG00000030981	ENSGT00390000005154
ENSDARG00000039650	ENSGT00390000005162
ENSDARG00000009253	ENSGT00390000005163
ENSDARG00000077677	ENSGT00390000005171
ENSDARG00000077588	ENSGT00390000005171
ENSDARG00000030176	ENSGT00390000005180
ENSDARG00000039754	ENSGT00390000005194
ENSDARG00000074148	ENSGT00390000005197
ENSDARG00000039937	ENSGT00390000005203
ENSDARG00000008142	ENSGT00390000005206
ENSDARG00000007603	ENSGT00390000005206
ENSDARG00000003941	ENSGT00390000005213
ENSDARG00000006145	ENSGT00390000005224
ENSDARG00000075169	ENSGT00390000005232
ENSDARG00000003584	ENSGT00390000005233
ENSDARG00000006019	ENSGT00390000005240
ENSDARG00000001313	ENSGT00390000005246
ENSDARG00000034291	ENSGT00390000005254
ENSDARG00000069378	ENSGT00390000005255
ENSDARG00000003865	ENSGT00390000005255
ENSDARG00000034600	ENSGT00390000005261
ENSDARG00000056557	ENSGT00390000005270
ENSDARG00000073955	ENSGT00390000005295
ENSDARG00000086554	ENSGT00390000005295
ENSDARG00000005033	ENSGT00390000005300
ENSDARG00000043542	ENSGT00390000005306
ENSDARG00000077581	ENSGT00390000005307
ENSDARG00000038076	ENSGT00390000005315
ENSDARG00000030263	ENSGT00390000005318
ENSDARG00000037191	ENSGT00390000005321
ENSDARG00000031102	ENSGT00390000005323
ENSDARG00000008890	ENSGT00390000005338
ENSDARG00000061411	ENSGT00390000005342
ENSDARG00000086620	ENSGT00390000005345
ENSDARG00000035379	ENSGT00390000005351
ENSDARG00000002174	ENSGT00390000005378
ENSDARG00000068779	ENSGT00390000005410
ENSDARG00000012295	ENSGT00390000005415
ENSDARG00000023927	ENSGT00390000005430
ENSDARG00000044381	ENSGT00390000005434
ENSDARG00000097583	ENSGT00390000005436
ENSDARG00000067601	ENSGT00390000005436
ENSDARG00000030166	ENSGT00390000005462
ENSDARG00000061257	ENSGT00390000005481
ENSDARG00000063005	ENSGT00390000005482
ENSDARG00000068784	ENSGT00390000005486
ENSDARG00000086288	ENSGT00390000005488
ENSDARG00000017762	ENSGT00390000005492
ENSDARG00000009113	ENSGT00390000005496
ENSDARG00000069326	ENSGT00390000005498
ENSDARG00000012247	ENSGT00390000005512
ENSDARG00000034717	ENSGT00390000005512
ENSDARG00000074726	ENSGT00390000005524
ENSDARG00000011605	ENSGT00390000005529
ENSDARG00000042608	ENSGT00390000005530
ENSDARG00000057688	ENSGT00390000005530
ENSDARG00000074940	ENSGT00390000005531
ENSDARG00000020840	ENSGT00390000005536
ENSDARG00000007885	ENSGT00390000005537
ENSDARG00000011240	ENSGT00390000005544
ENSDARG00000094833	ENSGT00390000005548
ENSDARG00000062425	ENSGT00390000005550
ENSDARG00000024416	ENSGT00390000005553
ENSDARG00000062355	ENSGT00390000005554
ENSDARG00000040861	ENSGT00390000005563
ENSDARG00000063911	ENSGT00390000005568
ENSDARG00000014690	ENSGT00390000005569
ENSDARG00000013461	ENSGT00390000005572
ENSDARG00000062423	ENSGT00390000005581
ENSDARG00000007421	ENSGT00390000005581
ENSDARG00000093622	ENSGT00390000005584
ENSDARG00000010021	ENSGT00390000005589
ENSDARG00000004525	ENSGT00390000005590
ENSDARG00000014995	ENSGT00390000005596
ENSDARG00000075380	ENSGT00390000005605
ENSDARG00000018825	ENSGT00390000005624
ENSDARG00000011837	ENSGT00390000005644
ENSDARG00000032769	ENSGT00390000005646
ENSDARG00000076611	ENSGT00390000005653
ENSDARG00000076731	ENSGT00390000005656
ENSDARG00000074156	ENSGT00390000005672
ENSDARG00000012138	ENSGT00390000005672
ENSDARG00000018002	ENSGT00390000005678
ENSDARG00000039272	ENSGT00390000005691
ENSDARG00000088098	ENSGT00390000005691
ENSDARG00000037655	ENSGT00390000005691
ENSDARG00000038154	ENSGT00390000005700
ENSDARG00000091650	ENSGT00390000005702
ENSDARG00000052124	ENSGT00390000005703
ENSDARG00000054578	ENSGT00390000005707
ENSDARG00000071237	ENSGT00390000005708
ENSDARG00000002267	ENSGT00390000005711
ENSDARG00000044597	ENSGT00390000005712
ENSDARG00000052975	ENSGT00390000005720
ENSDARG00000087040	ENSGT00390000005726
ENSDARG00000070311	ENSGT00390000005726
ENSDARG00000069833	ENSGT00390000005726
ENSDARG00000056160	ENSGT00390000005727
ENSDARG00000025086	ENSGT00390000005730
ENSDARG00000070217	ENSGT00390000005732
ENSDARG00000069489	ENSGT00390000005739
ENSDARG00000030022	ENSGT00390000005742
ENSDARG00000019877	ENSGT00390000005743
ENSDARG00000036136	ENSGT00390000005764
ENSDARG00000070423	ENSGT00390000005766
ENSDARG00000075632	ENSGT00390000005767
ENSDARG00000056984	ENSGT00390000005767
ENSDARG00000091872	ENSGT00390000005772
ENSDARG00000020611	ENSGT00390000005773
ENSDARG00000020607	ENSGT00390000005780
ENSDARG00000029479	ENSGT00390000005780
ENSDARG00000093498	ENSGT00390000005782
ENSDARG00000002194	ENSGT00390000005787
ENSDARG00000019253	ENSGT00390000005787
ENSDARG00000009018	ENSGT00390000005787
ENSDARG00000044136	ENSGT00390000005794
ENSDARG00000003207	ENSGT00390000005801
ENSDARG00000087693	ENSGT00390000005805
ENSDARG00000041314	ENSGT00390000005809
ENSDARG00000074356	ENSGT00390000005811
ENSDARG00000039958	ENSGT00390000005813
ENSDARG00000020679	ENSGT00390000005830
ENSDARG00000074397	ENSGT00390000005844
ENSDARG00000069989	ENSGT00390000005844
ENSDARG00000039070	ENSGT00390000005847
ENSDARG00000026224	ENSGT00390000005855
ENSDARG00000052154	ENSGT00390000005869
ENSDARG00000063244	ENSGT00390000005869
ENSDARG00000095034	ENSGT00390000005870
ENSDARG00000087418	ENSGT00390000005874
ENSDARG00000046081	ENSGT00390000005889
ENSDARG00000078481	ENSGT00390000005895
ENSDARG00000030156	ENSGT00390000005900
ENSDARG00000045515	ENSGT00390000005903
ENSDARG00000041904	ENSGT00390000005911
ENSDARG00000063345	ENSGT00390000005914
ENSDARG00000000666	ENSGT00390000005914
ENSDARG00000003693	ENSGT00390000005922
ENSDARG00000052433	ENSGT00390000005935
ENSDARG00000061687	ENSGT00390000005939
ENSDARG00000086977	ENSGT00390000005939
ENSDARG00000096668	ENSGT00390000005954
ENSDARG00000088639	ENSGT00390000005970
ENSDARG00000033616	ENSGT00390000005972
ENSDARG00000061017	ENSGT00390000005976
ENSDARG00000035459	ENSGT00390000005976
ENSDARG00000012368	ENSGT00390000005979
ENSDARG00000017785	ENSGT00390000005995
ENSDARG00000063049	ENSGT00390000005996
ENSDARG00000052370	ENSGT00390000006017
ENSDARG00000062056	ENSGT00390000006017
ENSDARG00000068410	ENSGT00390000006020
ENSDARG00000058968	ENSGT00390000006029
ENSDARG00000073872	ENSGT00390000006030
ENSDARG00000089930	ENSGT00390000006040
ENSDARG00000052617	ENSGT00390000006046
ENSDARG00000075034	ENSGT00390000006046
ENSDARG00000032256	ENSGT00390000006080
ENSDARG00000062651	ENSGT00390000006086
ENSDARG00000029944	ENSGT00390000006088
ENSDARG00000052738	ENSGT00390000006096
ENSDARG00000086898	ENSGT00390000006113
ENSDARG00000060790	ENSGT00390000006114
ENSDARG00000006545	ENSGT00390000006136
ENSDARG00000089127	ENSGT00390000006167
ENSDARG00000021895	ENSGT00390000006176
ENSDARG00000071652	ENSGT00390000006189
ENSDARG00000031533	ENSGT00390000006191
ENSDARG00000037410	ENSGT00390000006192
ENSDARG00000056141	ENSGT00390000006193
ENSDARG00000009040	ENSGT00390000006193
ENSDARG00000044812	ENSGT00390000006196
ENSDARG00000089225	ENSGT00390000006200
ENSDARG00000023999	ENSGT00390000006205
ENSDARG00000004647	ENSGT00390000006207
ENSDARG00000018985	ENSGT00390000006208
ENSDARG00000056008	ENSGT00390000006210
ENSDARG00000042864	ENSGT00390000006213
ENSDARG00000007320	ENSGT00390000006213
ENSDARG00000094258	ENSGT00390000006218
ENSDARG00000022974	ENSGT00390000006228
ENSDARG00000097964	ENSGT00390000006230
ENSDARG00000004034	ENSGT00390000006233
ENSDARG00000043795	ENSGT00390000006233
ENSDARG00000022845	ENSGT00390000006234
ENSDARG00000007130	ENSGT00390000006238
ENSDARG00000039616	ENSGT00390000006243
ENSDARG00000077166	ENSGT00390000006245
ENSDARG00000090194	ENSGT00390000006247
ENSDARG00000035332	ENSGT00390000006278
ENSDARG00000078073	ENSGT00390000006280
ENSDARG00000017985	ENSGT00390000006284
ENSDARG00000029905	ENSGT00390000006287
ENSDARG00000040730	ENSGT00390000006303
ENSDARG00000059836	ENSGT00390000006305
ENSDARG00000021022	ENSGT00390000006307
ENSDARG00000006624	ENSGT00390000006311
ENSDARG00000007181	ENSGT00390000006320
ENSDARG00000078076	ENSGT00390000006330
ENSDARG00000079835	ENSGT00390000006338
ENSDARG00000052247	ENSGT00390000006344
ENSDARG00000036164	ENSGT00390000006347
ENSDARG00000078546	ENSGT00390000006347
ENSDARG00000028889	ENSGT00390000006348
ENSDARG00000042536	ENSGT00390000006349
ENSDARG00000056167	ENSGT00390000006350
ENSDARG00000068596	ENSGT00390000006356
ENSDARG00000028523	ENSGT00390000006366
ENSDARG00000009262	ENSGT00390000006367
ENSDARG00000002403	ENSGT00390000006370
ENSDARG00000032750	ENSGT00390000006387
ENSDARG00000055965	ENSGT00390000006393
ENSDARG00000078261	ENSGT00390000006393
ENSDARG00000009796	ENSGT00390000006393
ENSDARG00000060199	ENSGT00390000006394
ENSDARG00000026011	ENSGT00390000006399
ENSDARG00000037528	ENSGT00390000006399
ENSDARG00000010823	ENSGT00390000006408
ENSDARG00000005034	ENSGT00390000006412
ENSDARG00000057438	ENSGT00390000006413
ENSDARG00000063021	ENSGT00390000006416
ENSDARG00000036852	ENSGT00390000006425
ENSDARG00000069852	ENSGT00390000006450
ENSDARG00000059881	ENSGT00390000006452
ENSDARG00000063446	ENSGT00390000006465
ENSDARG00000077822	ENSGT00390000006469
ENSDARG00000056090	ENSGT00390000006476
ENSDARG00000075323	ENSGT00390000006478
ENSDARG00000077357	ENSGT00390000006479
ENSDARG00000078118	ENSGT00390000006485
ENSDARG00000076113	ENSGT00390000006486
ENSDARG00000078995	ENSGT00390000006492
ENSDARG00000024465	ENSGT00390000006493
ENSDARG00000033548	ENSGT00390000006495
ENSDARG00000077463	ENSGT00390000006503
ENSDARG00000087172	ENSGT00390000006503
ENSDARG00000028442	ENSGT00390000006521
ENSDARG00000074504	ENSGT00390000006522
ENSDARG00000003205	ENSGT00390000006540
ENSDARG00000017298	ENSGT00390000006543
ENSDARG00000012789	ENSGT00390000006543
ENSDARG00000045755	ENSGT00390000006546
ENSDARG00000046157	ENSGT00390000006548
ENSDARG00000004726	ENSGT00390000006550
ENSDARG00000036684	ENSGT00390000006553
ENSDARG00000074552	ENSGT00390000006565
ENSDARG00000076891	ENSGT00390000006573
ENSDARG00000004727	ENSGT00390000006574
ENSDARG00000027984	ENSGT00390000006580
ENSDARG00000057166	ENSGT00390000006581
ENSDARG00000036055	ENSGT00390000006585
ENSDARG00000029955	ENSGT00390000006586
ENSDARG00000036415	ENSGT00390000006586
ENSDARG00000078593	ENSGT00390000006601
ENSDARG00000063156	ENSGT00390000006613
ENSDARG00000015601	ENSGT00390000006613
ENSDARG00000070866	ENSGT00390000006617
ENSDARG00000071360	ENSGT00390000006619
ENSDARG00000071004	ENSGT00390000006625
ENSDARG00000020642	ENSGT00390000006631
ENSDARG00000030213	ENSGT00390000006633
ENSDARG00000062198	ENSGT00390000006641
ENSDARG00000010602	ENSGT00390000006643
ENSDARG00000074518	ENSGT00390000006643
ENSDARG00000027183	ENSGT00390000006647
ENSDARG00000040302	ENSGT00390000006658
ENSDARG00000052279	ENSGT00390000006658
ENSDARG00000032353	ENSGT00390000006659
ENSDARG00000078585	ENSGT00390000006665
ENSDARG00000059115	ENSGT00390000006670
ENSDARG00000019489	ENSGT00390000006671
ENSDARG00000013659	ENSGT00390000006681
ENSDARG00000026281	ENSGT00390000006695
ENSDARG00000061228	ENSGT00390000006696
ENSDARG00000000830	ENSGT00390000006698
ENSDARG00000086726	ENSGT00390000006705
ENSDARG00000040148	ENSGT00390000006707
ENSDARG00000059972	ENSGT00390000006718
ENSDARG00000012932	ENSGT00390000006721
ENSDARG00000077934	ENSGT00390000006722
ENSDARG00000034633	ENSGT00390000006738
ENSDARG00000017093	ENSGT00390000006738
ENSDARG00000030153	ENSGT00390000006747
ENSDARG00000018904	ENSGT00390000006758
ENSDARG00000017407	ENSGT00390000006760
ENSDARG00000038243	ENSGT00390000006768
ENSDARG00000045413	ENSGT00390000006777
ENSDARG00000095046	ENSGT00390000006780
ENSDARG00000060243	ENSGT00390000006788
ENSDARG00000078942	ENSGT00390000006788
ENSDARG00000007597	ENSGT00390000006790
ENSDARG00000058020	ENSGT00390000006806
ENSDARG00000076474	ENSGT00390000006809
