Mouse_gene_Ensembl_id	Ensembl_gene_tree_id
ENSMUSG00000032333	ENSGT00550000074454
ENSMUSG00000069678	ENSGT00550000074463
ENSMUSG00000033623	ENSGT00550000074463
ENSMUSG00000024805	ENSGT00550000074463
ENSMUSG00000037062	ENSGT00550000074464
ENSMUSG00000025420	ENSGT00550000074466
ENSMUSG00000037544	ENSGT00550000074473
ENSMUSG00000059923	ENSGT00550000074482
ENSMUSG00000028199	ENSGT00550000074483
ENSMUSG00000049090	ENSGT00550000074483
ENSMUSG00000056220	ENSGT00550000074489
ENSMUSG00000024234	ENSGT00550000074490
ENSMUSG00000031974	ENSGT00550000074497
ENSMUSG00000028973	ENSGT00550000074497
ENSMUSG00000030801	ENSGT00550000074503
ENSMUSG00000024926	ENSGT00550000074503
ENSMUSG00000021135	ENSGT00550000074505
ENSMUSG00000062202	ENSGT00550000074511
ENSMUSG00000030528	ENSGT00550000074520
ENSMUSG00000030243	ENSGT00550000074520
ENSMUSG00000021025	ENSGT00550000074527
ENSMUSG00000030595	ENSGT00550000074527
ENSMUSG00000053175	ENSGT00550000074527
ENSMUSG00000048787	ENSGT00550000074529
ENSMUSG00000021408	ENSGT00550000074536
ENSMUSG00000029670	ENSGT00550000074538
ENSMUSG00000029076	ENSGT00550000074546
ENSMUSG00000032320	ENSGT00550000074546
ENSMUSG00000023963	ENSGT00550000074551
ENSMUSG00000048029	ENSGT00550000074560
ENSMUSG00000031156	ENSGT00550000074563
ENSMUSG00000004270	ENSGT00550000074565
ENSMUSG00000028641	ENSGT00550000074573
ENSMUSG00000019861	ENSGT00550000074581
ENSMUSG00000027603	ENSGT00550000074591
ENSMUSG00000078451	ENSGT00550000074595
ENSMUSG00000031788	ENSGT00550000074610
ENSMUSG00000030697	ENSGT00550000074618
ENSMUSG00000028702	ENSGT00550000074619
ENSMUSG00000040661	ENSGT00550000074619
ENSMUSG00000038671	ENSGT00550000074639
ENSMUSG00000026926	ENSGT00550000074666
ENSMUSG00000029577	ENSGT00550000074668
ENSMUSG00000041650	ENSGT00550000074675
ENSMUSG00000026807	ENSGT00550000074679
ENSMUSG00000033216	ENSGT00550000074682
ENSMUSG00000020248	ENSGT00550000074689
ENSMUSG00000004843	ENSGT00550000074737
ENSMUSG00000027227	ENSGT00550000074781
ENSMUSG00000028419	ENSGT00550000074817
ENSMUSG00000021832	ENSGT00550000074826
ENSMUSG00000030061	ENSGT00550000074831
ENSMUSG00000020664	ENSGT00550000074844
ENSMUSG00000022313	ENSGT00550000074848
ENSMUSG00000029388	ENSGT00550000074853
ENSMUSG00000020677	ENSGT00550000074863
ENSMUSG00000026427	ENSGT00550000074865
ENSMUSG00000019863	ENSGT00550000074866
ENSMUSG00000021468	ENSGT00550000074872
ENSMUSG00000024370	ENSGT00550000074886
ENSMUSG00000021666	ENSGT00550000074890
ENSMUSG00000005493	ENSGT00550000074897
ENSMUSG00000031878	ENSGT00550000074901
ENSMUSG00000020744	ENSGT00550000074902
ENSMUSG00000020648	ENSGT00550000074907
ENSMUSG00000004788	ENSGT00550000074908
ENSMUSG00000022401	ENSGT00550000074909
ENSMUSG00000026618	ENSGT00550000074910
ENSMUSG00000060073	ENSGT00550000074912
ENSMUSG00000056076	ENSGT00550000074913
ENSMUSG00000032279	ENSGT00550000074918
ENSMUSG00000022702	ENSGT00550000074919
ENSMUSG00000023932	ENSGT00550000074922
ENSMUSG00000032042	ENSGT00550000074936
ENSMUSG00000001056	ENSGT00550000074939
ENSMUSG00000029208	ENSGT00550000074940
ENSMUSG00000029464	ENSGT00550000074942
ENSMUSG00000038417	ENSGT00550000074943
ENSMUSG00000004393	ENSGT00550000074946
ENSMUSG00000022945	ENSGT00550000074968
ENSMUSG00000029389	ENSGT00550000074969
ENSMUSG00000026709	ENSGT00550000074971
ENSMUSG00000029701	ENSGT00550000074976
ENSMUSG00000007035	ENSGT00550000074977
ENSMUSG00000053289	ENSGT00550000074980
ENSMUSG00000026127	ENSGT00550000074987
ENSMUSG00000079614	ENSGT00550000074999
ENSMUSG00000026096	ENSGT00550000075001
ENSMUSG00000061286	ENSGT00550000075002
ENSMUSG00000028114	ENSGT00550000075003
ENSMUSG00000020706	ENSGT00550000075004
ENSMUSG00000035845	ENSGT00550000075005
ENSMUSG00000052833	ENSGT00550000075007
ENSMUSG00000029145	ENSGT00550000075009
ENSMUSG00000029283	ENSGT00550000075011
ENSMUSG00000079469	ENSGT00550000075012
ENSMUSG00000020457	ENSGT00550000075013
ENSMUSG00000031901	ENSGT00550000075019
ENSMUSG00000005370	ENSGT00550000075024
ENSMUSG00000042670	ENSGT00550000075025
ENSMUSG00000019214	ENSGT00550000075029
ENSMUSG00000031068	ENSGT00550000075030
ENSMUSG00000005907	ENSGT00550000075032
ENSMUSG00000039740	ENSGT00550000075033
ENSMUSG00000026201	ENSGT00550000075037
ENSMUSG00000020935	ENSGT00550000075038
ENSMUSG00000026806	ENSGT00550000075041
ENSMUSG00000021993	ENSGT00550000075047
ENSMUSG00000023104	ENSGT00550000075050
ENSMUSG00000018559	ENSGT00550000075053
ENSMUSG00000039183	ENSGT00550000075057
ENSMUSG00000022160	ENSGT00550000075058
ENSMUSG00000067148	ENSGT00550000075060
ENSMUSG00000019738	ENSGT00550000075063
ENSMUSG00000025137	ENSGT00550000075065
ENSMUSG00000029363	ENSGT00550000075072
ENSMUSG00000073792	ENSGT00550000075073
ENSMUSG00000002319	ENSGT00550000075074
ENSMUSG00000029592	ENSGT00550000075075
ENSMUSG00000025155	ENSGT00550000075089
ENSMUSG00000032288	ENSGT00550000075090
ENSMUSG00000028848	ENSGT00550000075096
ENSMUSG00000013997	ENSGT00550000075099
ENSMUSG00000029599	ENSGT00550000075100
ENSMUSG00000028540	ENSGT00550000075105
ENSMUSG00000031807	ENSGT00550000075110
ENSMUSG00000063362	ENSGT00550000075118
ENSMUSG00000033379	ENSGT00550000075120
ENSMUSG00000029642	ENSGT00550000075160
ENSMUSG00000025135	ENSGT00550000075186
ENSMUSG00000016831	ENSGT00560000076898
ENSMUSG00000061981	ENSGT00560000077232
ENSMUSG00000059714	ENSGT00560000077232
ENSMUSG00000074576	ENSGT00570000079161
ENSMUSG00000002963	ENSGT00570000079163
ENSMUSG00000032757	ENSGT00570000079186
ENSMUSG00000025484	ENSGT00570000079186
ENSMUSG00000027406	ENSGT00590000083091
ENSMUSG00000051220	ENSGT00590000083118
ENSMUSG00000054051	ENSGT00590000083118
ENSMUSG00000037172	ENSGT00590000083189
ENSMUSG00000061607	ENSGT00600000084454
ENSMUSG00000010277	ENSGT00600000084481
ENSMUSG00000031848	ENSGT00610000086173
ENSMUSG00000006471	ENSGT00620000087711
ENSMUSG00000028779	ENSGT00620000087734
ENSMUSG00000037275	ENSGT00620000088064
ENSMUSG00000020191	ENSGT00620000088090
ENSMUSG00000039354	ENSGT00630000089754
ENSMUSG00000054414	ENSGT00630000089781
ENSMUSG00000024069	ENSGT00630000089781
ENSMUSG00000029920	ENSGT00630000089890
ENSMUSG00000028953	ENSGT00630000089910
ENSMUSG00000068394	ENSGT00630000089915
ENSMUSG00000090812	ENSGT00630000089942
ENSMUSG00000016552	ENSGT00640000091519
ENSMUSG00000026048	ENSGT00640000091542
ENSMUSG00000030271	ENSGT00640000091554
ENSMUSG00000039110	ENSGT00640000091565
ENSMUSG00000020638	ENSGT00640000091577
ENSMUSG00000066196	ENSGT00640000091617
ENSMUSG00000021067	ENSGT00650000092997
ENSMUSG00000026707	ENSGT00660000095341
ENSMUSG00000050312	ENSGT00660000095341
ENSMUSG00000028706	ENSGT00660000095341
ENSMUSG00000025793	ENSGT00670000098022
ENSMUSG00000044934	ENSGT00670000098074
ENSMUSG00000027433	ENSGT00670000098098
ENSMUSG00000027575	ENSGT00670000098104
ENSMUSG00000039357	ENSGT00680000099679
ENSMUSG00000052271	ENSGT00680000099860
ENSMUSG00000042369	ENSGT00680000100059
ENSMUSG00000039342	ENSGT00680000100065
ENSMUSG00000029916	ENSGT00690000101761
ENSMUSG00000047171	ENSGT00700000104130
ENSMUSG00000028940	ENSGT00700000104168
ENSMUSG00000021509	ENSGT00700000104295
ENSMUSG00000021265	ENSGT00700000104295
ENSMUSG00000040901	ENSGT00700000104522
ENSMUSG00000021374	ENSGT00700000104544
ENSMUSG00000022853	ENSGT00720000108673
ENSMUSG00000027984	ENSGT00720000108673
ENSMUSG00000016018	ENSGT00720000108761
ENSMUSG00000050891	ENSGT00720000108776
ENSMUSG00000031728	ENSGT00720000108795
ENSMUSG00000034292	ENSGT00720000108822
ENSMUSG00000020211	ENSGT00720000108823
ENSMUSG00000002332	ENSGT00720000108845
ENSMUSG00000035173	ENSGT00720000108851
ENSMUSG00000034190	ENSGT00720000108860
ENSMUSG00000020776	ENSGT00720000108861
ENSMUSG00000037761	ENSGT00720000108866
ENSMUSG00000022214	ENSGT00720000108873
ENSMUSG00000026275	ENSGT00730000110223
ENSMUSG00000021090	ENSGT00730000110223
ENSMUSG00000031831	ENSGT00730000110223
ENSMUSG00000056598	ENSGT00730000110223
ENSMUSG00000039715	ENSGT00730000110228
ENSMUSG00000061322	ENSGT00730000110228
ENSMUSG00000075569	ENSGT00730000110297
ENSMUSG00000024033	ENSGT00730000110297
ENSMUSG00000009293	ENSGT00730000110436
ENSMUSG00000022844	ENSGT00730000110455
ENSMUSG00000060860	ENSGT00730000110565
ENSMUSG00000017754	ENSGT00730000110583
ENSMUSG00000027702	ENSGT00730000110609
ENSMUSG00000028882	ENSGT00730000110659
ENSMUSG00000020863	ENSGT00730000110670
ENSMUSG00000024073	ENSGT00730000110680
ENSMUSG00000036499	ENSGT00730000110715
ENSMUSG00000040219	ENSGT00730000110724
ENSMUSG00000037896	ENSGT00730000110737
ENSMUSG00000074771	ENSGT00730000110740
ENSMUSG00000024998	ENSGT00730000110782
ENSMUSG00000037683	ENSGT00730000110852
ENSMUSG00000022948	ENSGT00730000110866
ENSMUSG00000020057	ENSGT00730000110891
ENSMUSG00000030204	ENSGT00730000110914
ENSMUSG00000038007	ENSGT00730000110920
ENSMUSG00000044348	ENSGT00730000110930
ENSMUSG00000039873	ENSGT00730000110931
ENSMUSG00000028563	ENSGT00730000110935
ENSMUSG00000078681	ENSGT00730000110935
ENSMUSG00000025173	ENSGT00730000110940
ENSMUSG00000037300	ENSGT00730000110941
ENSMUSG00000026735	ENSGT00730000110958
ENSMUSG00000042672	ENSGT00730000110972
ENSMUSG00000039860	ENSGT00730000110977
ENSMUSG00000039218	ENSGT00730000110977
ENSMUSG00000004069	ENSGT00730000111013
ENSMUSG00000022312	ENSGT00730000111042
ENSMUSG00000055884	ENSGT00730000111048
ENSMUSG00000021952	ENSGT00730000111055
ENSMUSG00000029036	ENSGT00730000111059
ENSMUSG00000022635	ENSGT00730000111061
ENSMUSG00000029191	ENSGT00730000111066
ENSMUSG00000018809	ENSGT00730000111079
ENSMUSG00000042251	ENSGT00730000111089
ENSMUSG00000029439	ENSGT00730000111096
ENSMUSG00000022472	ENSGT00730000111100
ENSMUSG00000064030	ENSGT00730000111107
ENSMUSG00000027822	ENSGT00730000111115
ENSMUSG00000025024	ENSGT00730000111118
ENSMUSG00000021681	ENSGT00730000111121
ENSMUSG00000037958	ENSGT00730000111127
ENSMUSG00000024400	ENSGT00730000111130
ENSMUSG00000028248	ENSGT00730000111138
ENSMUSG00000031671	ENSGT00730000111144
ENSMUSG00000027881	ENSGT00730000111145
ENSMUSG00000070883	ENSGT00730000111149
ENSMUSG00000073102	ENSGT00730000111150
ENSMUSG00000024072	ENSGT00730000111152
ENSMUSG00000047694	ENSGT00730000111156
ENSMUSG00000020994	ENSGT00730000111160
ENSMUSG00000039646	ENSGT00730000111167
ENSMUSG00000049670	ENSGT00730000111173
ENSMUSG00000026546	ENSGT00730000111174
ENSMUSG00000057265	ENSGT00730000111175
ENSMUSG00000039795	ENSGT00730000111180
ENSMUSG00000030760	ENSGT00730000111189
ENSMUSG00000017478	ENSGT00730000111190
ENSMUSG00000036598	ENSGT00730000111196
ENSMUSG00000026504	ENSGT00730000111198
ENSMUSG00000037151	ENSGT00730000111199
ENSMUSG00000032221	ENSGT00730000111210
ENSMUSG00000044155	ENSGT00730000111212
ENSMUSG00000039615	ENSGT00730000111218
ENSMUSG00000035394	ENSGT00730000111221
ENSMUSG00000028010	ENSGT00730000111223
ENSMUSG00000071855	ENSGT00730000111234
ENSMUSG00000038987	ENSGT00730000111240
ENSMUSG00000029557	ENSGT00730000111241
ENSMUSG00000035578	ENSGT00730000111263
ENSMUSG00000015095	ENSGT00730000111276
ENSMUSG00000042788	ENSGT00730000111299
ENSMUSG00000047992	ENSGT00730000111308
ENSMUSG00000057594	ENSGT00730000111327
ENSMUSG00000029601	ENSGT00730000111354
ENSMUSG00000050677	ENSGT00730000111440
ENSMUSG00000029629	ENSGT00740000114866
ENSMUSG00000027784	ENSGT00740000114971
ENSMUSG00000026309	ENSGT00740000114971
ENSMUSG00000020063	ENSGT00740000115330
ENSMUSG00000054021	ENSGT00740000115330
ENSMUSG00000029524	ENSGT00740000115330
ENSMUSG00000020775	ENSGT00740000115401
ENSMUSG00000022085	ENSGT00740000115401
ENSMUSG00000034706	ENSGT00740000115518
ENSMUSG00000022019	ENSGT00740000115530
ENSMUSG00000015149	ENSGT00740000115546
ENSMUSG00000025001	ENSGT00740000115593
ENSMUSG00000034154	ENSGT00740000115601
ENSMUSG00000027419	ENSGT00750000117358
ENSMUSG00000039375	ENSGT00750000117536
ENSMUSG00000021893	ENSGT00750000117668
ENSMUSG00000010796	ENSGT00750000117756
ENSMUSG00000040856	ENSGT00760000118786
ENSMUSG00000026715	ENSGT00760000118789
ENSMUSG00000004085	ENSGT00760000118807
ENSMUSG00000033860	ENSGT00760000118809
ENSMUSG00000057738	ENSGT00760000118813
ENSMUSG00000079057	ENSGT00760000118816
ENSMUSG00000057280	ENSGT00760000118818
ENSMUSG00000062661	ENSGT00760000118820
ENSMUSG00000026828	ENSGT00760000118828
ENSMUSG00000021903	ENSGT00760000118828
ENSMUSG00000034792	ENSGT00760000118851
ENSMUSG00000040009	ENSGT00760000118851
ENSMUSG00000047067	ENSGT00760000118853
ENSMUSG00000045667	ENSGT00760000118856
ENSMUSG00000027077	ENSGT00760000118856
ENSMUSG00000031089	ENSGT00760000118857
ENSMUSG00000039728	ENSGT00760000118857
ENSMUSG00000049791	ENSGT00760000118864
ENSMUSG00000027996	ENSGT00760000118864
ENSMUSG00000021112	ENSGT00760000118866
ENSMUSG00000022515	ENSGT00760000118867
ENSMUSG00000032244	ENSGT00760000118867
ENSMUSG00000028223	ENSGT00760000118868
ENSMUSG00000036775	ENSGT00760000118868
ENSMUSG00000023345	ENSGT00760000118869
ENSMUSG00000053161	ENSGT00760000118869
ENSMUSG00000066148	ENSGT00760000118869
ENSMUSG00000083282	ENSGT00760000118871
ENSMUSG00000069565	ENSGT00760000118873
ENSMUSG00000051747	ENSGT00760000118877
ENSMUSG00000022686	ENSGT00760000118879
ENSMUSG00000001930	ENSGT00760000118896
ENSMUSG00000031965	ENSGT00760000118897
ENSMUSG00000026395	ENSGT00760000118900
ENSMUSG00000017300	ENSGT00760000118901
ENSMUSG00000006311	ENSGT00760000118907
ENSMUSG00000029863	ENSGT00760000118912
ENSMUSG00000027896	ENSGT00760000118926
ENSMUSG00000078484	ENSGT00760000118931
ENSMUSG00000026705	ENSGT00760000118931
ENSMUSG00000029312	ENSGT00760000118931
ENSMUSG00000054792	ENSGT00760000118931
ENSMUSG00000009734	ENSGT00760000118935
ENSMUSG00000042417	ENSGT00760000118939
ENSMUSG00000022997	ENSGT00760000118943
ENSMUSG00000030708	ENSGT00760000118947
ENSMUSG00000014195	ENSGT00760000118947
ENSMUSG00000032292	ENSGT00760000118948
ENSMUSG00000074673	ENSGT00760000118951
ENSMUSG00000089774	ENSGT00760000118955
ENSMUSG00000030769	ENSGT00760000118955
ENSMUSG00000041730	ENSGT00760000118958
ENSMUSG00000028005	ENSGT00760000118959
ENSMUSG00000019027	ENSGT00760000118964
ENSMUSG00000052273	ENSGT00760000118964
ENSMUSG00000005237	ENSGT00760000118964
ENSMUSG00000038011	ENSGT00760000118964
ENSMUSG00000033826	ENSGT00760000118964
ENSMUSG00000099583	ENSGT00760000118967
ENSMUSG00000074403	ENSGT00760000118967
ENSMUSG00000026270	ENSGT00760000118971
ENSMUSG00000024743	ENSGT00760000118973
ENSMUSG00000041479	ENSGT00760000118973
ENSMUSG00000022519	ENSGT00760000118985
ENSMUSG00000031644	ENSGT00760000118997
ENSMUSG00000042567	ENSGT00760000118997
ENSMUSG00000026622	ENSGT00760000118997
ENSMUSG00000026687	ENSGT00760000118999
ENSMUSG00000037542	ENSGT00760000118999
ENSMUSG00000021238	ENSGT00760000118999
ENSMUSG00000026697	ENSGT00760000119005
ENSMUSG00000090150	ENSGT00760000119007
ENSMUSG00000026003	ENSGT00760000119007
ENSMUSG00000003809	ENSGT00760000119007
ENSMUSG00000025939	ENSGT00760000119012
ENSMUSG00000038963	ENSGT00760000119014
ENSMUSG00000039908	ENSGT00760000119026
ENSMUSG00000021413	ENSGT00760000119032
ENSMUSG00000026274	ENSGT00760000119045
ENSMUSG00000000276	ENSGT00760000119050
ENSMUSG00000025064	ENSGT00760000119051
ENSMUSG00000035506	ENSGT00760000119053
ENSMUSG00000003581	ENSGT00760000119057
ENSMUSG00000025226	ENSGT00760000119059
ENSMUSG00000040410	ENSGT00760000119059
ENSMUSG00000025738	ENSGT00760000119059
ENSMUSG00000019845	ENSGT00760000119061
ENSMUSG00000015027	ENSGT00760000119062
ENSMUSG00000020604	ENSGT00760000119062
ENSMUSG00000030653	ENSGT00760000119066
ENSMUSG00000023868	ENSGT00760000119066
ENSMUSG00000020621	ENSGT00760000119068
ENSMUSG00000022771	ENSGT00760000119072
ENSMUSG00000015757	ENSGT00760000119072
ENSMUSG00000021713	ENSGT00760000119072
ENSMUSG00000026925	ENSGT00760000119075
ENSMUSG00000038175	ENSGT00760000119078
ENSMUSG00000023393	ENSGT00760000119079
ENSMUSG00000028024	ENSGT00760000119082
ENSMUSG00000043940	ENSGT00760000119083
ENSMUSG00000063268	ENSGT00760000119084
ENSMUSG00000070953	ENSGT00760000119086
ENSMUSG00000021549	ENSGT00760000119092
ENSMUSG00000035021	ENSGT00760000119099
ENSMUSG00000002748	ENSGT00760000119099
ENSMUSG00000071226	ENSGT00760000119099
ENSMUSG00000025465	ENSGT00760000119100
ENSMUSG00000021460	ENSGT00760000119100
ENSMUSG00000039063	ENSGT00760000119100
ENSMUSG00000053898	ENSGT00760000119100
ENSMUSG00000029016	ENSGT00760000119109
ENSMUSG00000036636	ENSGT00760000119109
ENSMUSG00000036949	ENSGT00760000119115
ENSMUSG00000024327	ENSGT00760000119115
ENSMUSG00000002105	ENSGT00760000119115
ENSMUSG00000025154	ENSGT00760000119123
ENSMUSG00000020841	ENSGT00760000119124
ENSMUSG00000036596	ENSGT00760000119124
ENSMUSG00000021504	ENSGT00760000119140
ENSMUSG00000032478	ENSGT00760000119146
ENSMUSG00000026575	ENSGT00760000119146
ENSMUSG00000035984	ENSGT00760000119146
ENSMUSG00000044712	ENSGT00760000119147
ENSMUSG00000061171	ENSGT00760000119147
ENSMUSG00000028696	ENSGT00760000119153
ENSMUSG00000023150	ENSGT00760000119153
ENSMUSG00000038173	ENSGT00760000119157
ENSMUSG00000022710	ENSGT00760000119158
ENSMUSG00000043411	ENSGT00760000119158
ENSMUSG00000059263	ENSGT00760000119158
ENSMUSG00000040013	ENSGT00760000119159
ENSMUSG00000019428	ENSGT00760000119159
ENSMUSG00000057457	ENSGT00760000119162
ENSMUSG00000034282	ENSGT00760000119163
ENSMUSG00000014606	ENSGT00760000119170
ENSMUSG00000023912	ENSGT00760000119170
ENSMUSG00000042246	ENSGT00760000119171
ENSMUSG00000030538	ENSGT00760000119179
ENSMUSG00000046854	ENSGT00760000119184
ENSMUSG00000027770	ENSGT00760000119189
ENSMUSG00000054003	ENSGT00760000119189
ENSMUSG00000049489	ENSGT00760000119191
ENSMUSG00000002948	ENSGT00760000119199
ENSMUSG00000058444	ENSGT00760000119199
ENSMUSG00000025823	ENSGT00760000119201
ENSMUSG00000028343	ENSGT00760000119201
ENSMUSG00000024614	ENSGT00760000119201
ENSMUSG00000038515	ENSGT00760000119202
ENSMUSG00000027360	ENSGT00760000119205
ENSMUSG00000074916	ENSGT00760000119214
ENSMUSG00000020705	ENSGT00760000119219
ENSMUSG00000021919	ENSGT00760000119220
ENSMUSG00000075706	ENSGT00760000119230
ENSMUSG00000031292	ENSGT00760000119242
ENSMUSG00000002346	ENSGT00760000119245
ENSMUSG00000071253	ENSGT00760000119245
ENSMUSG00000022477	ENSGT00760000119287
ENSMUSG00000059447	ENSGT00760000119318
ENSMUSG00000026584	ENSGT00760000119345
ENSMUSG00000034453	ENSGT00760000119346
ENSMUSG00000026988	ENSGT00760000119348
ENSMUSG00000006299	ENSGT00760000119390
ENSMUSG00000022429	ENSGT00760000119398
ENSMUSG00000027395	ENSGT00760000119399
ENSMUSG00000025915	ENSGT00770000120449
ENSMUSG00000087236	ENSGT00770000120451
ENSMUSG00000036768	ENSGT00770000120453
ENSMUSG00000045328	ENSGT00770000120453
ENSMUSG00000034311	ENSGT00770000120453
ENSMUSG00000012443	ENSGT00770000120453
ENSMUSG00000028001	ENSGT00770000120463
ENSMUSG00000027655	ENSGT00770000120489
ENSMUSG00000029169	ENSGT00770000120489
ENSMUSG00000024422	ENSGT00770000120489
ENSMUSG00000032547	ENSGT00770000120499
ENSMUSG00000029062	ENSGT00770000120511
ENSMUSG00000033862	ENSGT00770000120511
ENSMUSG00000021758	ENSGT00770000120531
ENSMUSG00000020590	ENSGT00770000120577
ENSMUSG00000073434	ENSGT00770000120591
ENSMUSG00000020904	ENSGT00770000120591
ENSMUSG00000035245	ENSGT00770000120599
ENSMUSG00000000154	ENSGT00770000120604
ENSMUSG00000041945	ENSGT00770000120604
ENSMUSG00000047115	ENSGT00770000120611
ENSMUSG00000032512	ENSGT00770000120636
ENSMUSG00000028792	ENSGT00770000120643
ENSMUSG00000025224	ENSGT00770000120644
ENSMUSG00000027188	ENSGT00770000120647
ENSMUSG00000032932	ENSGT00770000120648
ENSMUSG00000001082	ENSGT00770000120670
ENSMUSG00000098789	ENSGT00770000120699
ENSMUSG00000026042	ENSGT00780000121837
ENSMUSG00000023151	ENSGT00780000121839
ENSMUSG00000027286	ENSGT00780000121839
ENSMUSG00000033837	ENSGT00780000121840
ENSMUSG00000044791	ENSGT00780000121845
ENSMUSG00000021712	ENSGT00780000121855
ENSMUSG00000025234	ENSGT00780000121875
ENSMUSG00000030222	ENSGT00780000121877
ENSMUSG00000041696	ENSGT00780000121877
ENSMUSG00000023972	ENSGT00780000121882
ENSMUSG00000022755	ENSGT00780000121893
ENSMUSG00000029521	ENSGT00780000121901
ENSMUSG00000032504	ENSGT00780000121909
ENSMUSG00000036057	ENSGT00780000121909
ENSMUSG00000031506	ENSGT00780000121945
ENSMUSG00000047909	ENSGT00780000121959
ENSMUSG00000032769	ENSGT00780000121959
ENSMUSG00000026019	ENSGT00780000121967
ENSMUSG00000023923	ENSGT00780000121973
ENSMUSG00000035936	ENSGT00780000121975
ENSMUSG00000034867	ENSGT00780000121977
ENSMUSG00000024725	ENSGT00780000121977
ENSMUSG00000026333	ENSGT00780000121995
ENSMUSG00000036875	ENSGT00780000122010
ENSMUSG00000041781	ENSGT00780000122015
ENSMUSG00000029263	ENSGT00780000122020
ENSMUSG00000027550	ENSGT00780000122026
ENSMUSG00000049717	ENSGT00780000122044
ENSMUSG00000063234	ENSGT00780000122057
ENSMUSG00000053870	ENSGT00780000122095
ENSMUSG00000072812	ENSGT00780000122110
ENSMUSG00000048732	ENSGT00790000122944
ENSMUSG00000073700	ENSGT00790000122944
ENSMUSG00000035941	ENSGT00790000122949
ENSMUSG00000039057	ENSGT00790000122950
ENSMUSG00000033577	ENSGT00790000122950
ENSMUSG00000039377	ENSGT00790000122955
ENSMUSG00000054360	ENSGT00790000122955
ENSMUSG00000021754	ENSGT00790000122958
ENSMUSG00000036304	ENSGT00790000122959
ENSMUSG00000015335	ENSGT00790000122959
ENSMUSG00000033276	ENSGT00790000122961
ENSMUSG00000027363	ENSGT00790000122967
ENSMUSG00000025049	ENSGT00790000122971
ENSMUSG00000038697	ENSGT00790000122971
ENSMUSG00000021286	ENSGT00790000122975
ENSMUSG00000005220	ENSGT00790000122979
ENSMUSG00000042348	ENSGT00790000122980
ENSMUSG00000040183	ENSGT00790000122981
ENSMUSG00000000759	ENSGT00790000122983
ENSMUSG00000043157	ENSGT00790000122984
ENSMUSG00000020048	ENSGT00790000122989
ENSMUSG00000038379	ENSGT00790000123008
ENSMUSG00000023460	ENSGT00790000123010
ENSMUSG00000016637	ENSGT00790000123013
ENSMUSG00000049410	ENSGT00790000123021
ENSMUSG00000020692	ENSGT00790000123022
ENSMUSG00000079610	ENSGT00790000123026
ENSMUSG00000040836	ENSGT00790000123027
ENSMUSG00000024982	ENSGT00790000123037
ENSMUSG00000025157	ENSGT00790000123037
ENSMUSG00000068882	ENSGT00790000123043
ENSMUSG00000049303	ENSGT00790000123049
ENSMUSG00000021245	ENSGT00790000123052
ENSMUSG00000002870	ENSGT00790000123056
ENSMUSG00000027353	ENSGT00790000123057
ENSMUSG00000022673	ENSGT00790000123057
ENSMUSG00000019947	ENSGT00790000123061
ENSMUSG00000000278	ENSGT00790000123063
ENSMUSG00000020003	ENSGT00790000123066
ENSMUSG00000041506	ENSGT00790000123067
ENSMUSG00000022808	ENSGT00790000123097
ENSMUSG00000068739	ENSGT00790000123098
ENSMUSG00000020527	ENSGT00790000123101
ENSMUSG00000028391	ENSGT00790000123105
ENSMUSG00000040688	ENSGT00790000123106
ENSMUSG00000024831	ENSGT00790000123107
ENSMUSG00000006463	ENSGT00790000123109
ENSMUSG00000050675	ENSGT00790000123111
ENSMUSG00000003662	ENSGT00790000123115
ENSMUSG00000030924	ENSGT00790000123116
ENSMUSG00000070699	ENSGT00790000123121
ENSMUSG00000045102	ENSGT00790000123130
ENSMUSG00000030125	ENSGT00790000123131
